 frequency       v(Aol_dB)       v(Aol_arg)     
 3.12643573e+08 -9.27503714e+00  8.23173817e+01 
 3.19853049e+08 -9.46891208e+00  8.21187687e+01 
 3.27228774e+08 -9.66259935e+00  8.19163048e+01 
 3.34774581e+08 -9.85609054e+00  8.17099019e+01 
 3.42494392e+08 -1.00493769e+01  8.14994707e+01 
 3.50392221e+08 -1.02424492e+01  8.12849211e+01 
 3.58472171e+08 -1.04352979e+01  8.10661622e+01 
 3.66738442e+08 -1.06279131e+01  8.08431021e+01 
 3.75195331e+08 -1.08202846e+01  8.06156485e+01 
 3.83847234e+08 -1.10124014e+01  8.03837081e+01 
 3.92698648e+08 -1.12042525e+01  8.01471869e+01 
 4.01754173e+08 -1.13958261e+01  7.99059905e+01 
 4.11018515e+08 -1.15871101e+01  7.96600237e+01 
 4.20496491e+08 -1.17780920e+01  7.94091912e+01 
 4.30193027e+08 -1.19687586e+01  7.91533967e+01 
 4.40113162e+08 -1.21590962e+01  7.88925442e+01 
 4.50262052e+08 -1.23490907e+01  7.86265371e+01 
 4.60644974e+08 -1.25387275e+01  7.83552787e+01 
 4.71267322e+08 -1.27279911e+01  7.80786723e+01 
 4.82134619e+08 -1.29168658e+01  7.77966213e+01 
 4.93252513e+08 -1.31053351e+01  7.75090293e+01 
 5.04626783e+08 -1.32933819e+01  7.72158001e+01 
 5.16263340e+08 -1.34809885e+01  7.69168382e+01 
 5.28168234e+08 -1.36681365e+01  7.66120486e+01 
 5.40347650e+08 -1.38548069e+01  7.63013369e+01 
 5.52807921e+08 -1.40409800e+01  7.59846099e+01 
 5.65555523e+08 -1.42266354e+01  7.56617753e+01 
 5.78597080e+08 -1.44117521e+01  7.53327423e+01 
 5.91939372e+08 -1.45963082e+01  7.49974216e+01 
 6.05589334e+08 -1.47802812e+01  7.46557253e+01 
 6.19554061e+08 -1.49636478e+01  7.43075679e+01 
 6.33840810e+08 -1.51463839e+01  7.39528657e+01 
 6.48457008e+08 -1.53284647e+01  7.35915377e+01 
 6.63410251e+08 -1.55098648e+01  7.32235053e+01 
 6.78708313e+08 -1.56905576e+01  7.28486932e+01 
 6.94359143e+08 -1.58705162e+01  7.24670289e+01 
 7.10370877e+08 -1.60497126e+01  7.20784438e+01 
 7.26751838e+08 -1.62281182e+01  7.16828729e+01 
 7.43510539e+08 -1.64057034e+01  7.12802554e+01 
 7.60655691e+08 -1.65824381e+01  7.08705349e+01 
 7.78196206e+08 -1.67582912e+01  7.04536600e+01 
 7.96141200e+08 -1.69332309e+01  7.00295841e+01 
 8.14500001e+08 -1.71072248e+01  6.95982663e+01 
 8.33282151e+08 -1.72802397e+01  6.91596715e+01 
 8.52497412e+08 -1.74522415e+01  6.87137707e+01 
 8.72155772e+08 -1.76231956e+01  6.82605418e+01 
 8.92267449e+08 -1.77930668e+01  6.77999691e+01 
 9.12842895e+08 -1.79618191e+01  6.73320447e+01 
 9.33892805e+08 -1.81294160e+01  6.68567682e+01 
 9.55428121e+08 -1.82958203e+01  6.63741472e+01 
 9.77460036e+08 -1.84609946e+01  6.58841977e+01 
 1.00000000e+09 -1.86249008e+01  6.53869447e+01 
 1.02305973e+09 -1.87875003e+01  6.48824221e+01 
 1.04665121e+09 -1.89487544e+01  6.43706736e+01 
 1.07078670e+09 -1.91086239e+01  6.38517523e+01 
 1.09547876e+09 -1.92670695e+01  6.33257218e+01 
 1.12074020e+09 -1.94240517e+01  6.27926560e+01 
 1.14658417e+09 -1.95795308e+01  6.22526396e+01 
 1.17302409e+09 -1.97334673e+01  6.17057679e+01 
 1.20007371e+09 -1.98858217e+01  6.11521480e+01 
 1.22774708e+09 -2.00365545e+01  6.05918979e+01 
 1.25605860e+09 -2.01856268e+01  6.00251473e+01 
 1.28502297e+09 -2.03329998e+01  5.94520377e+01 
 1.31465525e+09 -2.04786353e+01  5.88727222e+01 
 1.34497085e+09 -2.06224954e+01  5.82873657e+01 
 1.37598551e+09 -2.07645433e+01  5.76961452e+01 
 1.40771537e+09 -2.09047425e+01  5.70992490e+01 
 1.44017690e+09 -2.10430578e+01  5.64968775e+01 
 1.47338699e+09 -2.11794547e+01  5.58892425e+01 
 1.50736290e+09 -2.13138998e+01  5.52765671e+01 
 1.54212228e+09 -2.14463612e+01  5.46590856e+01 
 1.57768320e+09 -2.15768080e+01  5.40370429e+01 
 1.61406415e+09 -2.17052107e+01  5.34106946e+01 
 1.65128404e+09 -2.18315417e+01  5.27803062e+01 
 1.68936220e+09 -2.19557746e+01  5.21461529e+01 
 1.72831844e+09 -2.20778849e+01  5.15085189e+01 
 1.76817299e+09 -2.21978500e+01  5.08676969e+01 
 1.80894658e+09 -2.23156491e+01  5.02239875e+01 
 1.85066040e+09 -2.24312632e+01  4.95776987e+01 
 1.89333613e+09 -2.25446757e+01  4.89291449e+01 
 1.93699595e+09 -2.26558719e+01  4.82786464e+01 
 1.98166255e+09 -2.27648393e+01  4.76265285e+01 
 2.02735916e+09 -2.28715678e+01  4.69731208e+01 
 2.07410951e+09 -2.29760492e+01  4.63187563e+01 
 2.12193792e+09 -2.30782780e+01  4.56637705e+01 
 2.17086923e+09 -2.31782509e+01  4.50085008e+01 
 2.22092889e+09 -2.32759667e+01  4.43532853e+01 
 2.27214291e+09 -2.33714269e+01  4.36984620e+01 
 2.32453791e+09 -2.34646351e+01  4.30443680e+01 
 2.37814113e+09 -2.35555973e+01  4.23913388e+01 
 2.43298042e+09 -2.36443219e+01  4.17397068e+01 
 2.48908429e+09 -2.37308195e+01  4.10898014e+01 
 2.54648190e+09 -2.38151027e+01  4.04419474e+01 
 2.60520309e+09 -2.38971866e+01  3.97964643e+01 
 2.66527837e+09 -2.39770883e+01  3.91536659e+01 
 2.72673897e+09 -2.40548268e+01  3.85138595e+01 
 2.78961683e+09 -2.41304232e+01  3.78773447e+01 
 2.85394464e+09 -2.42039006e+01  3.72444135e+01 
 2.91975583e+09 -2.42752837e+01  3.66153492e+01 
 2.98708461e+09 -2.43445988e+01  3.59904258e+01 
 3.05596598e+09 -2.44118743e+01  3.53699080e+01 
 3.12643573e+09 -2.44771395e+01  3.47540501e+01 
 3.19853049e+09 -2.45404255e+01  3.41430961e+01 
 3.27228774e+09 -2.46017646e+01  3.35372791e+01 
 3.34774581e+09 -2.46611903e+01  3.29368213e+01 
 3.42494392e+09 -2.47187371e+01  3.23419333e+01 
 3.50392221e+09 -2.47744406e+01  3.17528142e+01 
 3.58472171e+09 -2.48283371e+01  3.11696516e+01 
 3.66738442e+09 -2.48804638e+01  3.05926211e+01 
 3.75195331e+09 -2.49308585e+01  3.00218869e+01 
 3.83847234e+09 -2.49795595e+01  2.94576009e+01 
 3.92698648e+09 -2.50266056e+01  2.88999038e+01 
 4.01754173e+09 -2.50720360e+01  2.83489243e+01 
 4.11018515e+09 -2.51158899e+01  2.78047799e+01 
 4.20496491e+09 -2.51582070e+01  2.72675764e+01 
 4.30193027e+09 -2.51990269e+01  2.67374089e+01 
 4.40113162e+09 -2.52383891e+01  2.62143613e+01 
 4.50262052e+09 -2.52763331e+01  2.56985070e+01 
 4.60644974e+09 -2.53128982e+01  2.51899090e+01 
 4.71267322e+09 -2.53481236e+01  2.46886203e+01 
 4.82134619e+09 -2.53820479e+01  2.41946840e+01 
 4.93252513e+09 -2.54147097e+01  2.37081341e+01 
 5.04626783e+09 -2.54461469e+01  2.32289953e+01 
 5.16263340e+09 -2.54763970e+01  2.27572836e+01 
 5.28168234e+09 -2.55054971e+01  2.22930068e+01 
 5.40347650e+09 -2.55334835e+01  2.18361647e+01 
 5.52807921e+09 -2.55603921e+01  2.13867495e+01 
 5.65555523e+09 -2.55862581e+01  2.09447462e+01 
 5.78597080e+09 -2.56111160e+01  2.05101328e+01 
 5.91939372e+09 -2.56349997e+01  2.00828812e+01 
 6.05589334e+09 -2.56579423e+01  1.96629567e+01 
 6.19554061e+09 -2.56799762e+01  1.92503194e+01 
 6.33840810e+09 -2.57011330e+01  1.88449235e+01 
 6.48457008e+09 -2.57214437e+01  1.84467186e+01 
 6.63410251e+09 -2.57409384e+01  1.80556494e+01 
 6.78708313e+09 -2.57596463e+01  1.76716562e+01 
 6.94359143e+09 -2.57775961e+01  1.72946755e+01 
 7.10370877e+09 -2.57948155e+01  1.69246397e+01 
 7.26751838e+09 -2.58113317e+01  1.65614781e+01 
 7.43510539e+09 -2.58271706e+01  1.62051168e+01 
 7.60655691e+09 -2.58423579e+01  1.58554790e+01 
 7.78196206e+09 -2.58569182e+01  1.55124853e+01 
 7.96141200e+09 -2.58708755e+01  1.51760540e+01 
 8.14500001e+09 -2.58842528e+01  1.48461014e+01 
 8.33282151e+09 -2.58970727e+01  1.45225417e+01 
 8.52497412e+09 -2.59093568e+01  1.42052879e+01 
 8.72155772e+09 -2.59211261e+01  1.38942512e+01 
 8.92267449e+09 -2.59324009e+01  1.35893417e+01 
 9.12842895e+09 -2.59432008e+01  1.32904686e+01 
 9.33892805e+09 -2.59535446e+01  1.29975401e+01 
 9.55428121e+09 -2.59634508e+01  1.27104637e+01 
 9.77460036e+09 -2.59729368e+01  1.24291466e+01 
 1.00000000e+10 -2.59820196e+01  1.21534954e+01 
