 time            v(vin)          v(vout)        
 2.27740085e-03  7.59852162e-01  3.39588849e-01 
 2.27840085e-03  7.59841204e-01  3.39688696e-01 
 2.27940085e-03  7.59829857e-01  3.39792209e-01 
 2.28040085e-03  7.59818122e-01  3.39899397e-01 
 2.28140085e-03  7.59805999e-01  3.40010268e-01 
 2.28240085e-03  7.59793490e-01  3.40124834e-01 
 2.28340085e-03  7.59780593e-01  3.40243104e-01 
 2.28440085e-03  7.59767311e-01  3.40365090e-01 
 2.28540085e-03  7.59753642e-01  3.40490801e-01 
 2.28640085e-03  7.59739589e-01  3.40620249e-01 
 2.28740085e-03  7.59725152e-01  3.40753446e-01 
 2.28840085e-03  7.59710330e-01  3.40890405e-01 
 2.28940085e-03  7.59695125e-01  3.41031137e-01 
 2.29040085e-03  7.59679537e-01  3.41175655e-01 
 2.29140085e-03  7.59663568e-01  3.41323972e-01 
 2.29240085e-03  7.59647216e-01  3.41476103e-01 
 2.29340085e-03  7.59630484e-01  3.41632061e-01 
 2.29440085e-03  7.59613372e-01  3.41791860e-01 
 2.29540085e-03  7.59595880e-01  3.41955516e-01 
 2.29640085e-03  7.59578009e-01  3.42123043e-01 
 2.29740085e-03  7.59559760e-01  3.42294457e-01 
 2.29840085e-03  7.59541134e-01  3.42469775e-01 
 2.29940085e-03  7.59522131e-01  3.42649012e-01 
 2.30040085e-03  7.59502752e-01  3.42832187e-01 
 2.30140085e-03  7.59482998e-01  3.43019315e-01 
 2.30240085e-03  7.59462870e-01  3.43210415e-01 
 2.30340085e-03  7.59442368e-01  3.43405506e-01 
 2.30440085e-03  7.59421493e-01  3.43604605e-01 
 2.30540085e-03  7.59400246e-01  3.43807733e-01 
 2.30640085e-03  7.59378629e-01  3.44014909e-01 
 2.30740085e-03  7.59356641e-01  3.44226153e-01 
 2.30840085e-03  7.59334283e-01  3.44441485e-01 
 2.30940085e-03  7.59311557e-01  3.44660928e-01 
 2.31040085e-03  7.59288464e-01  3.44884502e-01 
 2.31140085e-03  7.59265004e-01  3.45112230e-01 
 2.31240085e-03  7.59241178e-01  3.45344134e-01 
 2.31340085e-03  7.59216987e-01  3.45580238e-01 
 2.31440085e-03  7.59192432e-01  3.45820566e-01 
 2.31540085e-03  7.59167515e-01  3.46065141e-01 
 2.31640085e-03  7.59142235e-01  3.46313990e-01 
 2.31740085e-03  7.59116595e-01  3.46567136e-01 
 2.31840085e-03  7.59090594e-01  3.46824607e-01 
 2.31940085e-03  7.59064235e-01  3.47086428e-01 
 2.32040085e-03  7.59037518e-01  3.47352627e-01 
 2.32140085e-03  7.59010444e-01  3.47623233e-01 
 2.32240085e-03  7.58983015e-01  3.47898272e-01 
 2.32340085e-03  7.58955231e-01  3.48177775e-01 
 2.32440085e-03  7.58927093e-01  3.48461771e-01 
 2.32540085e-03  7.58898603e-01  3.48750290e-01 
 2.32640085e-03  7.58869761e-01  3.49043364e-01 
 2.32740085e-03  7.58840570e-01  3.49341024e-01 
 2.32840085e-03  7.58811029e-01  3.49643303e-01 
 2.32940085e-03  7.58781141e-01  3.49950233e-01 
 2.33040085e-03  7.58750906e-01  3.50261848e-01 
 2.33140085e-03  7.58720325e-01  3.50578183e-01 
 2.33240085e-03  7.58689400e-01  3.50899273e-01 
 2.33340085e-03  7.58658132e-01  3.51225155e-01 
 2.33440085e-03  7.58626522e-01  3.51555864e-01 
 2.33540085e-03  7.58594572e-01  3.51891439e-01 
 2.33640085e-03  7.58562283e-01  3.52231918e-01 
 2.33740085e-03  7.58529655e-01  3.52577339e-01 
 2.33840085e-03  7.58496691e-01  3.52927744e-01 
 2.33940085e-03  7.58463391e-01  3.53283172e-01 
 2.34040085e-03  7.58429757e-01  3.53643666e-01 
 2.34140085e-03  7.58395790e-01  3.54009268e-01 
 2.34240085e-03  7.58361492e-01  3.54380021e-01 
 2.34340085e-03  7.58326864e-01  3.54755970e-01 
 2.34352585e-03  7.58322512e-01  3.54803336e-01 
 2.34377585e-03  7.58313794e-01  3.54898300e-01 
 2.34427585e-03  7.58296295e-01  3.55089223e-01 
 2.34527585e-03  7.58261051e-01  3.55475037e-01 
 2.34627585e-03  7.58225482e-01  3.55866179e-01 
 2.34727585e-03  7.58189587e-01  3.56262698e-01 
 2.34827585e-03  7.58153370e-01  3.56664643e-01 
 2.34927585e-03  7.58116830e-01  3.57072063e-01 
 2.35027585e-03  7.58079970e-01  3.57485009e-01 
 2.35127585e-03  7.58042791e-01  3.57903534e-01 
 2.35227585e-03  7.58005295e-01  3.58327692e-01 
 2.35327585e-03  7.57967482e-01  3.58757535e-01 
 2.35427585e-03  7.57929355e-01  3.59193120e-01 
 2.35527585e-03  7.57890915e-01  3.59634504e-01 
 2.35627585e-03  7.57852164e-01  3.60081743e-01 
 2.35727585e-03  7.57813102e-01  3.60534896e-01 
 2.35827585e-03  7.57773732e-01  3.60994025e-01 
 2.35927585e-03  7.57734055e-01  3.61459189e-01 
 2.36027585e-03  7.57694073e-01  3.61930452e-01 
 2.36127585e-03  7.57653787e-01  3.62407877e-01 
 2.36227585e-03  7.57613199e-01  3.62891530e-01 
 2.36327585e-03  7.57572310e-01  3.63381476e-01 
 2.36427585e-03  7.57531122e-01  3.63877784e-01 
 2.36527585e-03  7.57489637e-01  3.64380523e-01 
 2.36627585e-03  7.57447857e-01  3.64889762e-01 
 2.36727585e-03  7.57405782e-01  3.65405575e-01 
 2.36827585e-03  7.57363415e-01  3.65928033e-01 
 2.36927585e-03  7.57320757e-01  3.66457213e-01 
 2.37027585e-03  7.57277811e-01  3.66993190e-01 
 2.37127585e-03  7.57234577e-01  3.67536042e-01 
 2.37227585e-03  7.57191057e-01  3.68085848e-01 
 2.37327585e-03  7.57147253e-01  3.68642689e-01 
 2.37427585e-03  7.57103168e-01  3.69206648e-01 
 2.37527585e-03  7.57058802e-01  3.69777808e-01 
 2.37627585e-03  7.57014157e-01  3.70356256e-01 
 2.37727585e-03  7.56969235e-01  3.70942078e-01 
 2.37827585e-03  7.56924038e-01  3.71535364e-01 
 2.37927585e-03  7.56878568e-01  3.72136204e-01 
 2.38027585e-03  7.56832826e-01  3.72744691e-01 
 2.38127585e-03  7.56786815e-01  3.73360918e-01 
 2.38227585e-03  7.56740535e-01  3.73984983e-01 
 2.38327585e-03  7.56693990e-01  3.74616982e-01 
 2.38427585e-03  7.56647180e-01  3.75257015e-01 
 2.38527585e-03  7.56600108e-01  3.75905185e-01 
 2.38627585e-03  7.56552775e-01  3.76561592e-01 
 2.38727585e-03  7.56505183e-01  3.77226345e-01 
 2.38827585e-03  7.56457335e-01  3.77899548e-01 
 2.38927585e-03  7.56409232e-01  3.78581311e-01 
 2.39027585e-03  7.56360876e-01  3.79271745e-01 
 2.39127585e-03  7.56312268e-01  3.79970964e-01 
 2.39227585e-03  7.56263412e-01  3.80679081e-01 
 2.39327585e-03  7.56214308e-01  3.81396213e-01 
 2.39427585e-03  7.56164959e-01  3.82122480e-01 
 2.39527585e-03  7.56115366e-01  3.82858001e-01 
 2.39627585e-03  7.56065532e-01  3.83602901e-01 
 2.39727585e-03  7.56015459e-01  3.84357303e-01 
 2.39827585e-03  7.55965148e-01  3.85121334e-01 
 2.39927585e-03  7.55914602e-01  3.85895123e-01 
 2.40027585e-03  7.55863822e-01  3.86678801e-01 
 2.40127585e-03  7.55812810e-01  3.87472500e-01 
 2.40227585e-03  7.55761569e-01  3.88276356e-01 
 2.40327585e-03  7.55710101e-01  3.89090505e-01 
 2.40427585e-03  7.55658407e-01  3.89915085e-01 
 2.40527585e-03  7.55606490e-01  3.90750237e-01 
 2.40627585e-03  7.55554352e-01  3.91596103e-01 
 2.40727585e-03  7.55501994e-01  3.92452829e-01 
 2.40827585e-03  7.55449419e-01  3.93320559e-01 
 2.40927585e-03  7.55396629e-01  3.94199442e-01 
 2.41027585e-03  7.55343626e-01  3.95089628e-01 
 2.41127585e-03  7.55290412e-01  3.95991267e-01 
 2.41227585e-03  7.55236989e-01  3.96904514e-01 
 2.41327585e-03  7.55183359e-01  3.97829522e-01 
 2.41427585e-03  7.55129525e-01  3.98766448e-01 
 2.41527585e-03  7.55075488e-01  3.99715449e-01 
 2.41627585e-03  7.55021251e-01  4.00676684e-01 
 2.41727585e-03  7.54966815e-01  4.01650313e-01 
 2.41827585e-03  7.54912184e-01  4.02636498e-01 
 2.41927585e-03  7.54857358e-01  4.03635402e-01 
 2.42027585e-03  7.54802341e-01  4.04647186e-01 
 2.42127585e-03  7.54747134e-01  4.05672017e-01 
 2.42227585e-03  7.54691740e-01  4.06710058e-01 
 2.42327585e-03  7.54636161e-01  4.07761476e-01 
 2.42427585e-03  7.54580398e-01  4.08826435e-01 
 2.42527585e-03  7.54524455e-01  4.09905104e-01 
 2.42627585e-03  7.54468333e-01  4.10997647e-01 
 2.42727585e-03  7.54412035e-01  4.12104231e-01 
 2.42827585e-03  7.54355562e-01  4.13225023e-01 
 2.42927585e-03  7.54298918e-01  4.14360188e-01 
 2.43027585e-03  7.54242104e-01  4.15509891e-01 
 2.43127585e-03  7.54185122e-01  4.16674296e-01 
 2.43227585e-03  7.54127976e-01  4.17853568e-01 
 2.43327585e-03  7.54070666e-01  4.19047868e-01 
 2.43427585e-03  7.54013195e-01  4.20257356e-01 
 2.43527585e-03  7.53955566e-01  4.21482192e-01 
 2.43627585e-03  7.53897781e-01  4.22722533e-01 
 2.43727585e-03  7.53839842e-01  4.23978533e-01 
 2.43827585e-03  7.53781752e-01  4.25250345e-01 
 2.43927585e-03  7.53723512e-01  4.26538119e-01 
 2.44027585e-03  7.53665125e-01  4.27842002e-01 
 2.44127585e-03  7.53606593e-01  4.29162137e-01 
 2.44227585e-03  7.53547920e-01  4.30498664e-01 
 2.44327585e-03  7.53489106e-01  4.31851720e-01 
 2.44427585e-03  7.53430154e-01  4.33221437e-01 
 2.44527585e-03  7.53371067e-01  4.34607943e-01 
 2.44627585e-03  7.53311846e-01  4.36011362e-01 
 2.44727585e-03  7.53252495e-01  4.37431812e-01 
 2.44827585e-03  7.53193016e-01  4.38869406e-01 
 2.44927585e-03  7.53133411e-01  4.40324254e-01 
 2.45027585e-03  7.53073681e-01  4.41796457e-01 
 2.45127585e-03  7.53013831e-01  4.43286112e-01 
 2.45227585e-03  7.52953862e-01  4.44793310e-01 
 2.45327585e-03  7.52893775e-01  4.46318134e-01 
 2.45427585e-03  7.52833575e-01  4.47860663e-01 
 2.45527585e-03  7.52773263e-01  4.49420967e-01 
 2.45627585e-03  7.52712841e-01  4.50999109e-01 
 2.45727585e-03  7.52652312e-01  4.52595147e-01 
 2.45827585e-03  7.52591679e-01  4.54209129e-01 
 2.45927585e-03  7.52530943e-01  4.55841097e-01 
 2.46027585e-03  7.52470108e-01  4.57491085e-01 
 2.46127585e-03  7.52409174e-01  4.59159119e-01 
 2.46227585e-03  7.52348146e-01  4.60845218e-01 
 2.46327585e-03  7.52287025e-01  4.62549390e-01 
 2.46427585e-03  7.52225814e-01  4.64271639e-01 
 2.46527585e-03  7.52164514e-01  4.66011959e-01 
 2.46627585e-03  7.52103130e-01  4.67770334e-01 
 2.46727585e-03  7.52041662e-01  4.69546743e-01 
 2.46827585e-03  7.51980114e-01  4.71341155e-01 
 2.46927585e-03  7.51918487e-01  4.73153531e-01 
 2.47027585e-03  7.51856785e-01  4.74983824e-01 
 2.47127585e-03  7.51795010e-01  4.76831979e-01 
 2.47227585e-03  7.51733163e-01  4.78697932e-01 
 2.47327585e-03  7.51671249e-01  4.80581613e-01 
 2.47427585e-03  7.51609268e-01  4.82482943e-01 
 2.47527585e-03  7.51547224e-01  4.84401835e-01 
 2.47627585e-03  7.51485118e-01  4.86338195e-01 
 2.47727585e-03  7.51422954e-01  4.88291921e-01 
 2.47827585e-03  7.51360734e-01  4.90262905e-01 
 2.47927585e-03  7.51298460e-01  4.92251030e-01 
 2.48027585e-03  7.51236135e-01  4.94256174e-01 
 2.48127585e-03  7.51173761e-01  4.96278207e-01 
 2.48227585e-03  7.51111341e-01  4.98316993e-01 
 2.48327585e-03  7.51048877e-01  5.00372390e-01 
 2.48427585e-03  7.50986371e-01  5.02444248e-01 
 2.48527585e-03  7.50923827e-01  5.04532415e-01 
 2.48627585e-03  7.50861246e-01  5.06636730e-01 
 2.48727585e-03  7.50798631e-01  5.08757028e-01 
 2.48827585e-03  7.50735984e-01  5.10893137e-01 
 2.48927585e-03  7.50673308e-01  5.13044883e-01 
 2.49027585e-03  7.50610606e-01  5.15212084e-01 
 2.49127585e-03  7.50547880e-01  5.17394557e-01 
 2.49227585e-03  7.50485132e-01  5.19592112e-01 
 2.49327585e-03  7.50422365e-01  5.21804555e-01 
 2.49427585e-03  7.50359581e-01  5.24031690e-01 
 2.49527585e-03  7.50296784e-01  5.26273315e-01 
 2.49627585e-03  7.50233974e-01  5.28529226e-01 
 2.49727585e-03  7.50171155e-01  5.30799216e-01 
 2.49827585e-03  7.50108329e-01  5.33083074e-01 
 2.49927585e-03  7.50045500e-01  5.35380585e-01 
 2.50027585e-03  7.49982668e-01  5.37691534e-01 
 2.50127585e-03  7.49919837e-01  5.40015702e-01 
 2.50227585e-03  7.49857009e-01  5.42352867e-01 
 2.50327585e-03  7.49794187e-01  5.44702805e-01 
 2.50427585e-03  7.49731373e-01  5.47065290e-01 
 2.50527585e-03  7.49668569e-01  5.49440096e-01 
 2.50627585e-03  7.49605779e-01  5.51826992e-01 
 2.50727585e-03  7.49543004e-01  5.54225747e-01 
 2.50827585e-03  7.49480247e-01  5.56636127e-01 
 2.50927585e-03  7.49417511e-01  5.59057900e-01 
 2.51027585e-03  7.49354798e-01  5.61490828e-01 
 2.51127585e-03  7.49292110e-01  5.63934675e-01 
 2.51227585e-03  7.49229450e-01  5.66389203e-01 
 2.51327585e-03  7.49166821e-01  5.68854172e-01 
 2.51427585e-03  7.49104224e-01  5.71329342e-01 
 2.51527585e-03  7.49041663e-01  5.73814472e-01 
 2.51627585e-03  7.48979140e-01  5.76309319e-01 
 2.51727585e-03  7.48916657e-01  5.78813641e-01 
 2.51827585e-03  7.48854216e-01  5.81327195e-01 
 2.51927585e-03  7.48791821e-01  5.83849734e-01 
 2.52027585e-03  7.48729474e-01  5.86381016e-01 
 2.52127585e-03  7.48667177e-01  5.88920794e-01 
 2.52227585e-03  7.48604932e-01  5.91468822e-01 
 2.52327585e-03  7.48542743e-01  5.94024853e-01 
 2.52427585e-03  7.48480611e-01  5.96588641e-01 
 2.52527585e-03  7.48418539e-01  5.99159938e-01 
 2.52627585e-03  7.48356529e-01  6.01738496e-01 
 2.52727585e-03  7.48294585e-01  6.04324067e-01 
 2.52827585e-03  7.48232707e-01  6.06916403e-01 
 2.52927585e-03  7.48170900e-01  6.09515254e-01 
 2.53027585e-03  7.48109165e-01  6.12120372e-01 
 2.53127585e-03  7.48047504e-01  6.14731507e-01 
 2.53227585e-03  7.47985920e-01  6.17348410e-01 
 2.53327585e-03  7.47924416e-01  6.19970830e-01 
 2.53427585e-03  7.47862994e-01  6.22598519e-01 
 2.53527585e-03  7.47801656e-01  6.25231226e-01 
 2.53627585e-03  7.47740405e-01  6.27868700e-01 
 2.53727585e-03  7.47679243e-01  6.30510691e-01 
 2.53827585e-03  7.47618173e-01  6.33156950e-01 
 2.53927585e-03  7.47557197e-01  6.35807224e-01 
 2.54027585e-03  7.47496317e-01  6.38461264e-01 
 2.54127585e-03  7.47435536e-01  6.41118819e-01 
 2.54227585e-03  7.47374857e-01  6.43779639e-01 
 2.54327585e-03  7.47314281e-01  6.46443471e-01 
 2.54427585e-03  7.47253811e-01  6.49110067e-01 
 2.54527585e-03  7.47193449e-01  6.51779174e-01 
 2.54627585e-03  7.47133198e-01  6.54450543e-01 
 2.54727585e-03  7.47073061e-01  6.57123922e-01 
 2.54827585e-03  7.47013039e-01  6.59799062e-01 
 2.54927585e-03  7.46953135e-01  6.62475711e-01 
 2.55027585e-03  7.46893351e-01  6.65153620e-01 
 2.55127585e-03  7.46833690e-01  6.67832537e-01 
 2.55227585e-03  7.46774153e-01  6.70512214e-01 
 2.55327585e-03  7.46714745e-01  6.73192401e-01 
 2.55427585e-03  7.46655466e-01  6.75872847e-01 
 2.55527585e-03  7.46596318e-01  6.78553303e-01 
 2.55627585e-03  7.46537306e-01  6.81233520e-01 
 2.55727585e-03  7.46478430e-01  6.83913250e-01 
 2.55827585e-03  7.46419693e-01  6.86592244e-01 
 2.55927585e-03  7.46361097e-01  6.89270253e-01 
 2.56027585e-03  7.46302645e-01  6.91947029e-01 
 2.56127585e-03  7.46244339e-01  6.94622326e-01 
 2.56227585e-03  7.46186181e-01  6.97295897e-01 
 2.56327585e-03  7.46128174e-01  6.99967494e-01 
 2.56427585e-03  7.46070320e-01  7.02636871e-01 
 2.56527585e-03  7.46012620e-01  7.05303784e-01 
 2.56627585e-03  7.45955079e-01  7.07967987e-01 
 2.56640085e-03  7.45947897e-01  7.08300805e-01 
 2.56665085e-03  7.45933541e-01  7.08966316e-01 
 2.56715085e-03  7.45904860e-01  7.10296754e-01 
 2.56815085e-03  7.45847620e-01  7.12955215e-01 
 2.56915085e-03  7.45790543e-01  7.15610266e-01 
 2.57015085e-03  7.45733633e-01  7.18261665e-01 
 2.57115085e-03  7.45676891e-01  7.20909169e-01 
 2.57215085e-03  7.45620320e-01  7.23552537e-01 
 2.57315085e-03  7.45563921e-01  7.26191528e-01 
 2.57415085e-03  7.45507698e-01  7.28825904e-01 
 2.57515085e-03  7.45451652e-01  7.31455426e-01 
 2.57615085e-03  7.45395786e-01  7.34079855e-01 
 2.57715085e-03  7.45340101e-01  7.36698957e-01 
 2.57815085e-03  7.45284600e-01  7.39312494e-01 
 2.57915085e-03  7.45229286e-01  7.41920233e-01 
 2.58015085e-03  7.45174160e-01  7.44521939e-01 
 2.58115085e-03  7.45119224e-01  7.47117382e-01 
 2.58215085e-03  7.45064481e-01  7.49706329e-01 
 2.58315085e-03  7.45009933e-01  7.52288551e-01 
 2.58415085e-03  7.44955582e-01  7.54863819e-01 
 2.58515085e-03  7.44901430e-01  7.57431907e-01 
 2.58615085e-03  7.44847479e-01  7.59992587e-01 
 2.58715085e-03  7.44793732e-01  7.62545635e-01 
 2.58815085e-03  7.44740190e-01  7.65090829e-01 
 2.58915085e-03  7.44686856e-01  7.67627947e-01 
 2.59015085e-03  7.44633732e-01  7.70156768e-01 
 2.59115085e-03  7.44580819e-01  7.72677076e-01 
 2.59215085e-03  7.44528121e-01  7.75188652e-01 
 2.59315085e-03  7.44475638e-01  7.77691281e-01 
 2.59415085e-03  7.44423374e-01  7.80184751e-01 
 2.59515085e-03  7.44371330e-01  7.82668850e-01 
 2.59615085e-03  7.44319507e-01  7.85143369e-01 
 2.59715085e-03  7.44267910e-01  7.87608098e-01 
 2.59815085e-03  7.44216538e-01  7.90062833e-01 
 2.59915085e-03  7.44165395e-01  7.92507370e-01 
 2.60015085e-03  7.44114482e-01  7.94941507e-01 
 2.60115085e-03  7.44063802e-01  7.97365044e-01 
 2.60215085e-03  7.44013355e-01  7.99777783e-01 
 2.60315085e-03  7.43963146e-01  8.02179529e-01 
 2.60415085e-03  7.43913174e-01  8.04570088e-01 
 2.60515085e-03  7.43863443e-01  8.06949270e-01 
 2.60615085e-03  7.43813954e-01  8.09316885e-01 
 2.60715085e-03  7.43764709e-01  8.11672748e-01 
 2.60815085e-03  7.43715711e-01  8.14016768e-01 
 2.60915085e-03  7.43666960e-01  8.16348628e-01 
 2.61015085e-03  7.43618460e-01  8.18668007e-01 
 2.61115085e-03  7.43570211e-01  8.20975024e-01 
 2.61215085e-03  7.43522217e-01  8.23269412e-01 
 2.61315085e-03  7.43474478e-01  8.25550980e-01 
 2.61415085e-03  7.43426996e-01  8.27819558e-01 
 2.61515085e-03  7.43379775e-01  8.30074981e-01 
 2.61615085e-03  7.43332814e-01  8.32317086e-01 
 2.61715085e-03  7.43286117e-01  8.34545710e-01 
 2.61815085e-03  7.43239685e-01  8.36760697e-01 
 2.61915085e-03  7.43193519e-01  8.38961891e-01 
 2.62015085e-03  7.43147623e-01  8.41149140e-01 
 2.62115085e-03  7.43101997e-01  8.43322293e-01 
 2.62215085e-03  7.43056643e-01  8.45481204e-01 
 2.62315085e-03  7.43011563e-01  8.47625730e-01 
 2.62415085e-03  7.42966759e-01  8.49755729e-01 
 2.62515085e-03  7.42922233e-01  8.51871064e-01 
 2.62615085e-03  7.42877987e-01  8.53971599e-01 
 2.62715085e-03  7.42834021e-01  8.56057203e-01 
 2.62815085e-03  7.42790338e-01  8.58127746e-01 
 2.62915085e-03  7.42746940e-01  8.60183102e-01 
 2.63015085e-03  7.42703829e-01  8.62223149e-01 
 2.63115085e-03  7.42661005e-01  8.64247767e-01 
 2.63215085e-03  7.42618471e-01  8.66256840e-01 
 2.63315085e-03  7.42576229e-01  8.68250252e-01 
 2.63415085e-03  7.42534279e-01  8.70227895e-01 
 2.63515085e-03  7.42492625e-01  8.72189660e-01 
 2.63615085e-03  7.42451266e-01  8.74135444e-01 
 2.63715085e-03  7.42410206e-01  8.76065144e-01 
 2.63815085e-03  7.42369445e-01  8.77978663e-01 
 2.63915085e-03  7.42328986e-01  8.79875906e-01 
 2.64015085e-03  7.42288829e-01  8.81756781e-01 
 2.64115085e-03  7.42248977e-01  8.83621199e-01 
 2.64215085e-03  7.42209431e-01  8.85469075e-01 
 2.64315085e-03  7.42170193e-01  8.87300326e-01 
 2.64415085e-03  7.42131263e-01  8.89114873e-01 
 2.64515085e-03  7.42092644e-01  8.90912638e-01 
 2.64615085e-03  7.42054338e-01  8.92693550e-01 
 2.64715085e-03  7.42016345e-01  8.94457537e-01 
 2.64815085e-03  7.41978667e-01  8.96204532e-01 
 2.64915085e-03  7.41941306e-01  8.97934472e-01 
 2.65015085e-03  7.41904263e-01  8.99647294e-01 
 2.65115085e-03  7.41867539e-01  9.01342941e-01 
 2.65215085e-03  7.41831137e-01  9.03021357e-01 
 2.65315085e-03  7.41795057e-01  9.04682490e-01 
 2.65415085e-03  7.41759301e-01  9.06326291e-01 
 2.65515085e-03  7.41723870e-01  9.07952712e-01 
 2.65615085e-03  7.41688767e-01  9.09561710e-01 
 2.65715085e-03  7.41653991e-01  9.11153243e-01 
 2.65815085e-03  7.41619545e-01  9.12727274e-01 
 2.65915085e-03  7.41585429e-01  9.14283767e-01 
 2.66015085e-03  7.41551646e-01  9.15822690e-01 
 2.66115085e-03  7.41518196e-01  9.17344011e-01 
 2.66215085e-03  7.41485081e-01  9.18847703e-01 
 2.66315085e-03  7.41452303e-01  9.20333741e-01 
 2.66415085e-03  7.41419861e-01  9.21802103e-01 
 2.66515085e-03  7.41387759e-01  9.23252769e-01 
 2.66615085e-03  7.41355996e-01  9.24685720e-01 
 2.66715085e-03  7.41324575e-01  9.26100943e-01 
 2.66815085e-03  7.41293496e-01  9.27498423e-01 
 2.66915085e-03  7.41262761e-01  9.28878150e-01 
 2.67015085e-03  7.41232371e-01  9.30240115e-01 
 2.67115085e-03  7.41202327e-01  9.31584313e-01 
 2.67215085e-03  7.41172630e-01  9.32910739e-01 
 2.67315085e-03  7.41143282e-01  9.34219392e-01 
 2.67415085e-03  7.41114284e-01  9.35510270e-01 
 2.67515085e-03  7.41085636e-01  9.36783377e-01 
 2.67615085e-03  7.41057340e-01  9.38038715e-01 
 2.67715085e-03  7.41029397e-01  9.39276290e-01 
 2.67815085e-03  7.41001808e-01  9.40496110e-01 
 2.67915085e-03  7.40974575e-01  9.41698185e-01 
 2.68015085e-03  7.40947698e-01  9.42882523e-01 
 2.68115085e-03  7.40921178e-01  9.44049139e-01 
 2.68215085e-03  7.40895017e-01  9.45198046e-01 
 2.68315085e-03  7.40869215e-01  9.46329260e-01 
 2.68415085e-03  7.40843774e-01  9.47442796e-01 
 2.68515085e-03  7.40818694e-01  9.48538674e-01 
 2.68615085e-03  7.40793976e-01  9.49616913e-01 
 2.68715085e-03  7.40769622e-01  9.50677534e-01 
 2.68815085e-03  7.40745632e-01  9.51720558e-01 
 2.68915085e-03  7.40722008e-01  9.52746008e-01 
 2.69015085e-03  7.40698750e-01  9.53753910e-01 
 2.69115085e-03  7.40675859e-01  9.54744286e-01 
 2.69215085e-03  7.40653337e-01  9.55717165e-01 
 2.69315085e-03  7.40631183e-01  9.56672572e-01 
 2.69415085e-03  7.40609399e-01  9.57610535e-01 
 2.69515085e-03  7.40587986e-01  9.58531083e-01 
 2.69615085e-03  7.40566944e-01  9.59434245e-01 
 2.69715085e-03  7.40546275e-01  9.60320050e-01 
 2.69815085e-03  7.40525979e-01  9.61188528e-01 
 2.69915085e-03  7.40506057e-01  9.62039712e-01 
 2.70015085e-03  7.40486510e-01  9.62873631e-01 
 2.70115085e-03  7.40467339e-01  9.63690317e-01 
 2.70215085e-03  7.40448543e-01  9.64489804e-01 
 2.70315085e-03  7.40430125e-01  9.65272122e-01 
 2.70415085e-03  7.40412085e-01  9.66037305e-01 
 2.70515085e-03  7.40394423e-01  9.66785384e-01 
 2.70615085e-03  7.40377141e-01  9.67516394e-01 
 2.70715085e-03  7.40360238e-01  9.68230367e-01 
 2.70815085e-03  7.40343716e-01  9.68927336e-01 
 2.70915085e-03  7.40327575e-01  9.69607333e-01 
 2.71015085e-03  7.40311816e-01  9.70270392e-01 
 2.71115085e-03  7.40296439e-01  9.70916546e-01 
 2.71215085e-03  7.40281445e-01  9.71545826e-01 
 2.71315085e-03  7.40266836e-01  9.72158266e-01 
 2.71415085e-03  7.40252610e-01  9.72753897e-01 
 2.71515085e-03  7.40238769e-01  9.73332751e-01 
 2.71615085e-03  7.40225314e-01  9.73894860e-01 
 2.71715085e-03  7.40212244e-01  9.74440254e-01 
 2.71815085e-03  7.40199561e-01  9.74968964e-01 
 2.71915085e-03  7.40187265e-01  9.75481020e-01 
 2.72015085e-03  7.40175356e-01  9.75976452e-01 
 2.72115085e-03  7.40163835e-01  9.76455288e-01 
 2.72215085e-03  7.40152702e-01  9.76917558e-01 
 2.72315085e-03  7.40141958e-01  9.77363288e-01 
 2.72415085e-03  7.40131603e-01  9.77792507e-01 
 2.72515085e-03  7.40121638e-01  9.78205239e-01 
 2.72615085e-03  7.40112063e-01  9.78601512e-01 
 2.72715085e-03  7.40102878e-01  9.78981350e-01 
 2.72815085e-03  7.40094084e-01  9.79344777e-01 
 2.72915085e-03  7.40085681e-01  9.79691817e-01 
 2.73015085e-03  7.40077670e-01  9.80022491e-01 
 2.73115085e-03  7.40070050e-01  9.80336823e-01 
 2.73215085e-03  7.40062822e-01  9.80634831e-01 
 2.73315085e-03  7.40055986e-01  9.80916537e-01 
 2.73415085e-03  7.40049543e-01  9.81181959e-01 
 2.73515085e-03  7.40043493e-01  9.81431114e-01 
 2.73527585e-03  7.40042764e-01  9.81461074e-01 
 2.73552585e-03  7.40041325e-01  9.81520338e-01 
 2.73602585e-03  7.40038521e-01  9.81635795e-01 
 2.73702585e-03  7.40033208e-01  9.81854498e-01 
 2.73802585e-03  7.40028289e-01  9.82056978e-01 
 2.73902585e-03  7.40023763e-01  9.82243253e-01 
 2.74002585e-03  7.40019631e-01  9.82413335e-01 
 2.74102585e-03  7.40015893e-01  9.82567235e-01 
 2.74202585e-03  7.40012549e-01  9.82704964e-01 
 2.74302585e-03  7.40009599e-01  9.82826533e-01 
 2.74402585e-03  7.40007044e-01  9.82931949e-01 
 2.74502585e-03  7.40004884e-01  9.83021221e-01 
 2.74602585e-03  7.40003117e-01  9.83094353e-01 
 2.74702585e-03  7.40001746e-01  9.83151353e-01 
 2.74802585e-03  7.40000769e-01  9.83192225e-01 
 2.74902585e-03  7.40000187e-01  9.83216969e-01 
 2.75002585e-03  7.40000000e-01  9.83225588e-01 
 2.75102585e-03  7.40000208e-01  9.83218084e-01 
 2.75202585e-03  7.40000810e-01  9.83194457e-01 
