time_ms,vin,vout1,vout2,vout3,vout4
2.510342500000000143e+00,7.493506189999999956e-01,5.616541520000000176e-01,5.616541520000000176e-01,5.616541520000000176e-01,5.616541520000000176e-01
2.511342500000000033e+00,7.492879329999999616e-01,5.640987259999999948e-01,5.640987259999999948e-01,5.640987259999999948e-01,5.640987259999999948e-01
2.512342499999999923e+00,7.492252750000000239e-01,5.665539640000000210e-01,5.665539640000000210e-01,5.665539640000000210e-01,5.665539640000000210e-01
2.513342500000000257e+00,7.491626479999999866e-01,5.690196269999999723e-01,5.690196269999999723e-01,5.690196269999999723e-01,5.690196269999999723e-01
2.514342499999999703e+00,7.491000530000000435e-01,5.714954749999999750e-01,5.714954749999999750e-01,5.714954749999999750e-01,5.714954749999999750e-01
2.515342500000000037e+00,7.490374950000000531e-01,5.739812659999999900e-01,5.739812659999999900e-01,5.739812659999999900e-01,5.739812659999999900e-01
2.516342499999999927e+00,7.489749740000000156e-01,5.764767589999999498e-01,5.764767589999999498e-01,5.764767589999999498e-01,5.764767589999999498e-01
2.517342499999999816e+00,7.489124940000000397e-01,5.789817109999999545e-01,5.789817109999999545e-01,5.789817109999999545e-01,5.789817109999999545e-01
2.518342500000000150e+00,7.488500559999999862e-01,5.814958770000000499e-01,5.814958770000000499e-01,5.814958770000000499e-01,5.814958770000000499e-01
2.519342500000000040e+00,7.487876639999999639e-01,5.840190130000000313e-01,5.840190130000000313e-01,5.840190130000000313e-01,5.840190130000000313e-01
2.520342499999999930e+00,7.487253200000000275e-01,5.865508750000000271e-01,5.865508750000000271e-01,5.865508750000000271e-01,5.865508750000000271e-01
2.521342499999999820e+00,7.486630269999999809e-01,5.890912160000000286e-01,5.890912160000000286e-01,5.890912160000000286e-01,5.890912160000000286e-01
2.522342500000000154e+00,7.486007860000000180e-01,5.916397909999999705e-01,5.916397909999999705e-01,5.916397909999999705e-01,5.916397909999999705e-01
2.523342500000000044e+00,7.485386000000000539e-01,5.941963519999999832e-01,5.941963519999999832e-01,5.941963519999999832e-01,5.941963519999999832e-01
2.524342499999999934e+00,7.484764720000000038e-01,5.967606540000000015e-01,5.967606540000000015e-01,5.967606540000000015e-01,5.967606540000000015e-01
2.525342499999999824e+00,7.484144040000000331e-01,5.993324479999999621e-01,5.993324479999999621e-01,5.993324479999999621e-01,5.993324479999999621e-01
2.526342500000000157e+00,7.483523989999999459e-01,6.019114869999999673e-01,6.019114869999999673e-01,6.019114869999999673e-01,6.019114869999999673e-01
2.527342500000000047e+00,7.482904580000000472e-01,6.044975219999999538e-01,6.044975219999999538e-01,6.044975219999999538e-01,6.044975219999999538e-01
2.528342499999999937e+00,7.482285859999999733e-01,6.070903050000000523e-01,6.070903050000000523e-01,6.070903050000000523e-01,6.070903050000000523e-01
2.529342500000000271e+00,7.481667829999999464e-01,6.096895869999999773e-01,6.096895869999999773e-01,6.096895869999999773e-01,6.096895869999999773e-01
2.530342499999999717e+00,7.481050519999999926e-01,6.122951180000000271e-01,6.122951180000000271e-01,6.122951180000000271e-01,6.122951180000000271e-01
2.531342500000000051e+00,7.480433969999999988e-01,6.149066499999999991e-01,6.149066499999999991e-01,6.149066499999999991e-01,6.149066499999999991e-01
2.532342499999999941e+00,7.479818179999999650e-01,6.175239329999999693e-01,6.175239329999999693e-01,6.175239329999999693e-01,6.175239329999999693e-01
2.533342499999999831e+00,7.479203199999999718e-01,6.201467179999999857e-01,6.201467179999999857e-01,6.201467179999999857e-01,6.201467179999999857e-01
2.534342499999999720e+00,7.478589030000000193e-01,6.227747529999999587e-01,6.227747529999999587e-01,6.227747529999999587e-01,6.227747529999999587e-01
2.535342500000000054e+00,7.477975709999999943e-01,6.254077900000000190e-01,6.254077900000000190e-01,6.254077900000000190e-01,6.254077900000000190e-01
2.536342500000000388e+00,7.477363259999999512e-01,6.280455769999999660e-01,6.280455769999999660e-01,6.280455769999999660e-01,6.280455769999999660e-01
2.537342499999999834e+00,7.476751699999999445e-01,6.306878649999999586e-01,6.306878649999999586e-01,6.306878649999999586e-01,6.306878649999999586e-01
2.538342500000000168e+00,7.476141060000000005e-01,6.333344029999999902e-01,6.333344029999999902e-01,6.333344029999999902e-01,6.333344029999999902e-01
2.539342500000000058e+00,7.475531359999999514e-01,6.359849400000000541e-01,6.359849400000000541e-01,6.359849400000000541e-01,6.359849400000000541e-01
2.540342499999999948e+00,7.474922630000000456e-01,6.386392260000000043e-01,6.386392260000000043e-01,6.386392260000000043e-01,6.386392260000000043e-01
2.541342499999999838e+00,7.474314890000000045e-01,6.412970099999999452e-01,6.412970099999999452e-01,6.412970099999999452e-01,6.412970099999999452e-01
2.542342500000000172e+00,7.473708159999999934e-01,6.439580419999999528e-01,6.439580419999999528e-01,6.439580419999999528e-01,6.439580419999999528e-01
2.543342499999999617e+00,7.473102470000000386e-01,6.466220700000000488e-01,6.466220700000000488e-01,6.466220700000000488e-01,6.466220700000000488e-01
2.544342499999999951e+00,7.472497839999999725e-01,6.492888439999999761e-01,6.492888439999999761e-01,6.492888439999999761e-01,6.492888439999999761e-01
2.545342500000000285e+00,7.471894300000000433e-01,6.519581129999999503e-01,6.519581129999999503e-01,6.519581129999999503e-01,6.519581129999999503e-01
2.546342499999999731e+00,7.471291869999999724e-01,6.546296270000000472e-01,6.546296270000000472e-01,6.546296270000000472e-01,6.546296270000000472e-01
2.547342500000000065e+00,7.470690570000000363e-01,6.573031339999999556e-01,6.573031339999999556e-01,6.573031339999999556e-01,6.573031339999999556e-01
2.548342499999999955e+00,7.470090419999999565e-01,6.599783849999999452e-01,6.599783849999999452e-01,6.599783849999999452e-01,6.599783849999999452e-01
2.549342500000000289e+00,7.469491459999999527e-01,6.626551290000000094e-01,6.626551290000000094e-01,6.626551290000000094e-01,6.626551290000000094e-01
2.550342499999999735e+00,7.468893709999999686e-01,6.653331150000000305e-01,6.653331150000000305e-01,6.653331150000000305e-01,6.653331150000000305e-01
2.551342500000000069e+00,7.468297179999999758e-01,6.680120939999999452e-01,6.680120939999999452e-01,6.680120939999999452e-01,6.680120939999999452e-01
2.552342499999999959e+00,7.467701900000000004e-01,6.706918149999999690e-01,6.706918149999999690e-01,6.706918149999999690e-01,6.706918149999999690e-01
2.553342499999999848e+00,7.467107899999999576e-01,6.733720279999999558e-01,6.733720279999999558e-01,6.733720279999999558e-01,6.733720279999999558e-01
2.554342500000000182e+00,7.466515190000000413e-01,6.760524850000000363e-01,6.760524850000000363e-01,6.760524850000000363e-01,6.760524850000000363e-01
2.555342500000000072e+00,7.465923810000000271e-01,6.787329349999999817e-01,6.787329349999999817e-01,6.787329349999999817e-01,6.787329349999999817e-01
2.556342499999999962e+00,7.465333769999999980e-01,6.814131289999999508e-01,6.814131289999999508e-01,6.814131289999999508e-01,6.814131289999999508e-01
2.557342499999999852e+00,7.464745099999999800e-01,6.840928200000000459e-01,6.840928200000000459e-01,6.840928200000000459e-01,6.840928200000000459e-01
2.558342500000000186e+00,7.464157829999999993e-01,6.867717570000000382e-01,6.867717570000000382e-01,6.867717570000000382e-01,6.867717570000000382e-01
2.559342500000000076e+00,7.463571970000000277e-01,6.894496930000000301e-01,6.894496930000000301e-01,6.894496930000000301e-01,6.894496930000000301e-01
2.560342499999999966e+00,7.462987540000000086e-01,6.921263800000000410e-01,6.921263800000000410e-01,6.921263800000000410e-01,6.921263800000000410e-01
2.561342499999999855e+00,7.462404580000000509e-01,6.948015709999999512e-01,6.948015709999999512e-01,6.948015709999999512e-01,6.948015709999999512e-01
2.562342500000000189e+00,7.461823100000000153e-01,6.974750180000000022e-01,6.974750180000000022e-01,6.974750180000000022e-01,6.974750180000000022e-01
2.563342500000000079e+00,7.461243130000000390e-01,7.001464760000000176e-01,7.001464760000000176e-01,7.001464760000000176e-01,7.001464760000000176e-01
2.564342499999999969e+00,7.460664689999999544e-01,7.028156979999999887e-01,7.028156979999999887e-01,7.028156979999999887e-01,7.028156979999999887e-01
2.565342500000000303e+00,7.460087800000000380e-01,7.054824379999999895e-01,7.054824379999999895e-01,7.054824379999999895e-01,7.054824379999999895e-01
2.566342499999999749e+00,7.459512489999999829e-01,7.081464520000000373e-01,7.081464520000000373e-01,7.081464520000000373e-01,7.081464520000000373e-01
2.567342500000000083e+00,7.458938779999999547e-01,7.108074960000000386e-01,7.108074960000000386e-01,7.108074960000000386e-01,7.108074960000000386e-01
2.568342499999999973e+00,7.458366680000000359e-01,7.134653250000000391e-01,7.134653250000000391e-01,7.134653250000000391e-01,7.134653250000000391e-01
2.569342499999999863e+00,7.457796230000000026e-01,7.161196960000000278e-01,7.161196960000000278e-01,7.161196960000000278e-01,7.161196960000000278e-01
2.570342499999999752e+00,7.457227450000000202e-01,7.187703669999999656e-01,7.187703669999999656e-01,7.187703669999999656e-01,7.187703669999999656e-01
2.571342500000000086e+00,7.456660360000000320e-01,7.214170970000000072e-01,7.214170970000000072e-01,7.214170970000000072e-01,7.214170970000000072e-01
2.572342500000000420e+00,7.456094970000000099e-01,7.240596449999999740e-01,7.240596449999999740e-01,7.240596449999999740e-01,7.240596449999999740e-01
2.573342499999999866e+00,7.455531319999999518e-01,7.266977700000000207e-01,7.266977700000000207e-01,7.266977700000000207e-01,7.266977700000000207e-01
2.574342500000000200e+00,7.454969430000000230e-01,7.293312330000000232e-01,7.293312330000000232e-01,7.293312330000000232e-01,7.293312330000000232e-01
2.575342500000000090e+00,7.454409309999999733e-01,7.319597960000000514e-01,7.319597960000000514e-01,7.319597960000000514e-01,7.319597960000000514e-01
2.576342499999999980e+00,7.453850990000000509e-01,7.345832220000000357e-01,7.345832220000000357e-01,7.345832220000000357e-01,7.345832220000000357e-01
2.577342499999999870e+00,7.453294499999999490e-01,7.372012749999999892e-01,7.372012749999999892e-01,7.372012749999999892e-01,7.372012749999999892e-01
2.578342500000000204e+00,7.452739849999999722e-01,7.398137179999999535e-01,7.398137179999999535e-01,7.398137179999999535e-01,7.398137179999999535e-01
2.579342499999999649e+00,7.452187059999999530e-01,7.424203169999999963e-01,7.424203169999999963e-01,7.424203169999999963e-01,7.424203169999999963e-01
2.580342499999999983e+00,7.451636160000000286e-01,7.450208400000000175e-01,7.450208400000000175e-01,7.450208400000000175e-01,7.450208400000000175e-01
2.581342499999999873e+00,7.451087180000000032e-01,7.476150539999999456e-01,7.476150539999999456e-01,7.476150539999999456e-01,7.476150539999999456e-01
2.582342499999999763e+00,7.450540119999999877e-01,7.502027289999999571e-01,7.502027289999999571e-01,7.502027289999999571e-01,7.502027289999999571e-01
2.583342500000000097e+00,7.449995010000000084e-01,7.527836340000000348e-01,7.527836340000000348e-01,7.527836340000000348e-01,7.527836340000000348e-01
2.584342499999999987e+00,7.449451879999999804e-01,7.553575420000000484e-01,7.553575420000000484e-01,7.553575420000000484e-01,7.553575420000000484e-01
2.585342500000000321e+00,7.448910749999999581e-01,7.579242250000000070e-01,7.579242250000000070e-01,7.579242250000000070e-01,7.579242250000000070e-01
2.586342499999999767e+00,7.448371630000000243e-01,7.604834569999999738e-01,7.604834569999999738e-01,7.604834569999999738e-01,7.604834569999999738e-01
2.587342500000000101e+00,7.447834549999999831e-01,7.630350160000000104e-01,7.630350160000000104e-01,7.630350160000000104e-01,7.630350160000000104e-01
2.588342499999999990e+00,7.447299530000000001e-01,7.655786759999999580e-01,7.655786759999999580e-01,7.655786759999999580e-01,7.655786759999999580e-01
2.589342499999999880e+00,7.446766590000000186e-01,7.681142189999999870e-01,7.681142189999999870e-01,7.681142189999999870e-01,7.681142189999999870e-01
2.590342499999999770e+00,7.446235749999999820e-01,7.706414230000000476e-01,7.706414230000000476e-01,7.706414230000000476e-01,7.706414230000000476e-01
2.591342500000000104e+00,7.445707029999999449e-01,7.731600709999999488e-01,7.731600709999999488e-01,7.731600709999999488e-01,7.731600709999999488e-01
2.592342499999999994e+00,7.445180460000000444e-01,7.756699460000000546e-01,7.756699460000000546e-01,7.756699460000000546e-01,7.756699460000000546e-01
2.593342499999999884e+00,7.444656050000000302e-01,7.781708339999999779e-01,7.781708339999999779e-01,7.781708339999999779e-01,7.781708339999999779e-01
2.594342500000000218e+00,7.444133819999999568e-01,7.806625209999999981e-01,7.806625209999999981e-01,7.806625209999999981e-01,7.806625209999999981e-01
2.595342499999999664e+00,7.443613810000000441e-01,7.831447969999999481e-01,7.831447969999999481e-01,7.831447969999999481e-01,7.831447969999999481e-01
2.596342499999999998e+00,7.443096009999999874e-01,7.856174519999999939e-01,7.856174519999999939e-01,7.856174519999999939e-01,7.856174519999999939e-01
2.597342499999999887e+00,7.442580469999999782e-01,7.880802789999999947e-01,7.880802789999999947e-01,7.880802789999999947e-01,7.880802789999999947e-01
2.598342500000000221e+00,7.442067190000000165e-01,7.905330720000000033e-01,7.905330720000000033e-01,7.905330720000000033e-01,7.905330720000000033e-01
2.599342499999999667e+00,7.441556200000000176e-01,7.929756270000000162e-01,7.929756270000000162e-01,7.929756270000000162e-01,7.929756270000000162e-01
2.600342500000000001e+00,7.441047509999999532e-01,7.954077440000000276e-01,7.954077440000000276e-01,7.954077440000000276e-01,7.954077440000000276e-01
2.601342500000000335e+00,7.440541149999999604e-01,7.978292230000000318e-01,7.978292230000000318e-01,7.978292230000000318e-01,7.978292230000000318e-01
2.602342499999999781e+00,7.440037139999999827e-01,8.002398659999999664e-01,8.002398659999999664e-01,8.002398659999999664e-01,8.002398659999999664e-01
2.603342500000000115e+00,7.439535499999999635e-01,8.026394789999999890e-01,8.026394789999999890e-01,8.026394789999999890e-01,8.026394789999999890e-01
2.604342500000000005e+00,7.439036249999999573e-01,8.050278680000000353e-01,8.050278680000000353e-01,8.050278680000000353e-01,8.050278680000000353e-01
2.605342499999999895e+00,7.438539400000000468e-01,8.074048430000000387e-01,8.074048430000000387e-01,8.074048430000000387e-01,8.074048430000000387e-01
2.606342499999999784e+00,7.438044969999999534e-01,8.097702159999999871e-01,8.097702159999999871e-01,8.097702159999999871e-01,8.097702159999999871e-01
2.607342500000000118e+00,7.437553000000000081e-01,8.121238629999999459e-01,8.121238629999999459e-01,8.121238629999999459e-01,8.121238629999999459e-01
2.608342500000000008e+00,7.437063480000000171e-01,8.144655240000000518e-01,8.144655240000000518e-01,8.144655240000000518e-01,8.144655240000000518e-01
2.609342499999999898e+00,7.436576459999999500e-01,8.167948849999999705e-01,8.167948849999999705e-01,8.167948849999999705e-01,8.167948849999999705e-01
2.610342500000000232e+00,7.436091929999999461e-01,8.191119989999999795e-01,8.191119989999999795e-01,8.191119989999999795e-01,8.191119989999999795e-01
2.611342500000000122e+00,7.435609930000000034e-01,8.214166200000000417e-01,8.214166200000000417e-01,8.214166200000000417e-01,8.214166200000000417e-01
2.612342500000000012e+00,7.435130479999999542e-01,8.237088190000000365e-01,8.237088190000000365e-01,8.237088190000000365e-01,8.237088190000000365e-01
2.613342499999999902e+00,7.434653580000000206e-01,8.259876779999999474e-01,8.259876779999999474e-01,8.259876779999999474e-01,8.259876779999999474e-01
2.614342500000000236e+00,7.434179260000000067e-01,8.282537049999999512e-01,8.282537049999999512e-01,8.282537049999999512e-01,8.282537049999999512e-01
2.615342499999999681e+00,7.433707539999999669e-01,8.305065860000000466e-01,8.305065860000000466e-01,8.305065860000000466e-01,8.305065860000000466e-01
2.616342500000000015e+00,7.433238439999999558e-01,8.327461149999999535e-01,8.327461149999999535e-01,8.327461149999999535e-01,8.327461149999999535e-01
2.617342499999999905e+00,7.432771980000000278e-01,8.349721329999999497e-01,8.349721329999999497e-01,8.349721329999999497e-01,8.349721329999999497e-01
2.618342499999999795e+00,7.432308159999999608e-01,8.371844830000000348e-01,8.371844830000000348e-01,8.371844830000000348e-01,8.371844830000000348e-01
2.619342500000000129e+00,7.431847019999999748e-01,8.393835160000000517e-01,8.393835160000000517e-01,8.393835160000000517e-01,8.393835160000000517e-01
2.620342500000000019e+00,7.431388570000000415e-01,8.415681649999999792e-01,8.415681649999999792e-01,8.415681649999999792e-01,8.415681649999999792e-01
2.621342500000000353e+00,7.430932829999999933e-01,8.437386220000000492e-01,8.437386220000000492e-01,8.437386220000000492e-01,8.437386220000000492e-01
2.622342499999999799e+00,7.430479819999999958e-01,8.458948120000000515e-01,8.458948120000000515e-01,8.458948120000000515e-01,8.458948120000000515e-01
2.623342500000000133e+00,7.430029550000000205e-01,8.480359619999999765e-01,8.480359619999999765e-01,8.480359619999999765e-01,8.480359619999999765e-01
2.624342500000000022e+00,7.429582040000000109e-01,8.501637370000000304e-01,8.501637370000000304e-01,8.501637370000000304e-01,8.501637370000000304e-01
2.625342499999999912e+00,7.429137319999999933e-01,8.522763599999999551e-01,8.522763599999999551e-01,8.522763599999999551e-01,8.522763599999999551e-01
2.626342499999999802e+00,7.428695389999999676e-01,8.543733479999999769e-01,8.543733479999999769e-01,8.543733479999999769e-01,8.543733479999999769e-01
2.627342500000000136e+00,7.428256269999999883e-01,8.564567180000000057e-01,8.564567180000000057e-01,8.564567180000000057e-01,8.564567180000000057e-01
2.628342500000000026e+00,7.427819989999999706e-01,8.585244819999999777e-01,8.585244819999999777e-01,8.585244819999999777e-01,8.585244819999999777e-01
2.629342499999999916e+00,7.427386559999999971e-01,8.605769269999999915e-01,8.605769269999999915e-01,8.605769269999999915e-01,8.605769269999999915e-01
2.630342500000000250e+00,7.426955990000000396e-01,8.626140420000000253e-01,8.626140420000000253e-01,8.626140420000000253e-01,8.626140420000000253e-01
2.631342499999999696e+00,7.426528310000000133e-01,8.646357080000000028e-01,8.646357080000000028e-01,8.646357080000000028e-01,8.646357080000000028e-01
2.632342500000000030e+00,7.426103530000000008e-01,8.666409489999999938e-01,8.666409489999999938e-01,8.666409489999999938e-01,8.666409489999999938e-01
2.633342499999999919e+00,7.425681659999999740e-01,8.686321139999999552e-01,8.686321139999999552e-01,8.686321139999999552e-01,8.686321139999999552e-01
2.634342500000000253e+00,7.425262729999999589e-01,8.706068580000000390e-01,8.706068580000000390e-01,8.706068580000000390e-01,8.706068580000000390e-01
2.635342499999999699e+00,7.424846750000000384e-01,8.725655740000000105e-01,8.725655740000000105e-01,8.725655740000000105e-01,8.725655740000000105e-01
2.636342500000000033e+00,7.424433740000000448e-01,8.745082910000000487e-01,8.745082910000000487e-01,8.745082910000000487e-01,8.745082910000000487e-01
2.637342500000000367e+00,7.424023709999999499e-01,8.764349089999999842e-01,8.764349089999999842e-01,8.764349089999999842e-01,8.764349089999999842e-01
2.638342499999999813e+00,7.423616680000000301e-01,8.783453279999999808e-01,8.783453279999999808e-01,8.783453279999999808e-01,8.783453279999999808e-01
2.639342500000000147e+00,7.423212660000000351e-01,8.802394510000000061e-01,8.802394510000000061e-01,8.802394510000000061e-01,8.802394510000000061e-01
2.640342500000000037e+00,7.422811679999999912e-01,8.821171880000000520e-01,8.821171880000000520e-01,8.821171880000000520e-01,8.821171880000000520e-01
2.641342499999999927e+00,7.422413740000000093e-01,8.839784499999999712e-01,8.839784499999999712e-01,8.839784499999999712e-01,8.839784499999999712e-01
2.642342499999999816e+00,7.422018870000000046e-01,8.858231530000000298e-01,8.858231530000000298e-01,8.858231530000000298e-01,8.858231530000000298e-01
2.643342500000000150e+00,7.421627079999999488e-01,8.876512149999999934e-01,8.876512149999999934e-01,8.876512149999999934e-01,8.876512149999999934e-01
2.644342499999999596e+00,7.421238380000000356e-01,8.894625560000000153e-01,8.894625560000000153e-01,8.894625560000000153e-01,8.894625560000000153e-01
2.645342499999999930e+00,7.420852780000000148e-01,8.912571009999999960e-01,8.912571009999999960e-01,8.912571009999999960e-01,8.912571009999999960e-01
2.646342500000000264e+00,7.420470319999999953e-01,8.930347779999999736e-01,8.930347779999999736e-01,8.930347779999999736e-01,8.930347779999999736e-01
2.647342500000000154e+00,7.420090990000000053e-01,8.947955149999999858e-01,8.947955149999999858e-01,8.947955149999999858e-01,8.947955149999999858e-01
2.648342500000000044e+00,7.419714819999999600e-01,8.965392479999999553e-01,8.965392479999999553e-01,8.965392479999999553e-01,8.965392479999999553e-01
2.649342499999999934e+00,7.419341820000000531e-01,8.982659109999999725e-01,8.982659109999999725e-01,8.982659109999999725e-01,8.982659109999999725e-01
2.650342500000000268e+00,7.418972000000000344e-01,8.999754450000000405e-01,8.999754450000000405e-01,8.999754450000000405e-01,8.999754450000000405e-01
2.651342499999999713e+00,7.418605379999999583e-01,9.016677920000000235e-01,9.016677920000000235e-01,9.016677920000000235e-01,9.016677920000000235e-01
2.652342500000000047e+00,7.418241970000000185e-01,9.033428970000000335e-01,9.033428970000000335e-01,9.033428970000000335e-01,9.033428970000000335e-01
2.653342499999999937e+00,7.417881790000000475e-01,9.050007079999999871e-01,9.050007079999999871e-01,9.050007079999999871e-01,9.050007079999999871e-01
2.654342499999999827e+00,7.417524859999999887e-01,9.066411770000000203e-01,9.066411770000000203e-01,9.066411770000000203e-01,9.066411770000000203e-01
2.655342500000000161e+00,7.417171169999999814e-01,9.082642560000000476e-01,9.082642560000000476e-01,9.082642560000000476e-01,9.082642560000000476e-01
2.656342500000000051e+00,7.416820760000000234e-01,9.098699030000000354e-01,9.098699030000000354e-01,9.098699030000000354e-01,9.098699030000000354e-01
2.657342500000000385e+00,7.416473639999999756e-01,9.114580780000000049e-01,9.114580780000000049e-01,9.114580780000000049e-01,9.114580780000000049e-01
2.658342499999999831e+00,7.416129809999999489e-01,9.130287419999999488e-01,9.130287419999999488e-01,9.130287419999999488e-01,9.130287419999999488e-01
2.659342500000000165e+00,7.415789289999999978e-01,9.145818610000000515e-01,9.145818610000000515e-01,9.145818610000000515e-01,9.145818610000000515e-01
2.660342500000000054e+00,7.415452089999999830e-01,9.161174020000000251e-01,9.161174020000000251e-01,9.161174020000000251e-01,9.161174020000000251e-01
2.661342499999999944e+00,7.415118240000000416e-01,9.176353360000000237e-01,9.176353360000000237e-01,9.176353360000000237e-01,9.176353360000000237e-01
2.662342499999999834e+00,7.414787729999999799e-01,9.191356349999999509e-01,9.191356349999999509e-01,9.191356349999999509e-01,9.191356349999999509e-01
2.663342500000000168e+00,7.414460590000000462e-01,9.206182750000000414e-01,9.206182750000000414e-01,9.206182750000000414e-01,9.206182750000000414e-01
2.664342500000000058e+00,7.414136829999999900e-01,9.220832329999999466e-01,9.220832329999999466e-01,9.220832329999999466e-01,9.220832329999999466e-01
2.665342499999999948e+00,7.413816450000000335e-01,9.235304909999999534e-01,9.235304909999999534e-01,9.235304909999999534e-01,9.235304909999999534e-01
2.666342500000000282e+00,7.413499479999999808e-01,9.249600310000000158e-01,9.249600310000000158e-01,9.249600310000000158e-01,9.249600310000000158e-01
2.667342499999999728e+00,7.413185920000000539e-01,9.263718389999999747e-01,9.263718389999999747e-01,9.263718389999999747e-01,9.263718389999999747e-01
2.668342500000000062e+00,7.412875789999999743e-01,9.277659010000000039e-01,9.277659010000000039e-01,9.277659010000000039e-01,9.277659010000000039e-01
2.669342499999999951e+00,7.412569100000000466e-01,9.291422080000000250e-01,9.291422080000000250e-01,9.291422080000000250e-01,9.291422080000000250e-01
2.670342500000000285e+00,7.412265860000000206e-01,9.305007509999999593e-01,9.305007509999999593e-01,9.305007509999999593e-01,9.305007509999999593e-01
2.671342499999999731e+00,7.411966089999999507e-01,9.318415249999999483e-01,9.318415249999999483e-01,9.318415249999999483e-01,9.318415249999999483e-01
2.672342500000000065e+00,7.411669789999999480e-01,9.331645259999999942e-01,9.331645259999999942e-01,9.331645259999999942e-01,9.331645259999999942e-01
2.673342499999999955e+00,7.411376969999999842e-01,9.344697530000000141e-01,9.344697530000000141e-01,9.344697530000000141e-01,9.344697530000000141e-01
2.674342499999999845e+00,7.411087659999999744e-01,9.357572050000000363e-01,9.357572050000000363e-01,9.357572050000000363e-01,9.357572050000000363e-01
2.675342500000000179e+00,7.410801860000000296e-01,9.370268859999999478e-01,9.370268859999999478e-01,9.370268859999999478e-01,9.370268859999999478e-01
2.676342500000000069e+00,7.410519570000000389e-01,9.382787980000000250e-01,9.382787980000000250e-01,9.382787980000000250e-01,9.382787980000000250e-01
2.677342499999999959e+00,7.410240820000000284e-01,9.395129490000000416e-01,9.395129490000000416e-01,9.395129490000000416e-01,9.395129490000000416e-01
2.678342499999999848e+00,7.409965619999999697e-01,9.407293450000000501e-01,9.407293450000000501e-01,9.407293450000000501e-01,9.407293450000000501e-01
2.679342500000000182e+00,7.409693960000000024e-01,9.419279969999999613e-01,9.419279969999999613e-01,9.419279969999999613e-01,9.419279969999999613e-01
2.680342499999999628e+00,7.409425880000000131e-01,9.431089160000000193e-01,9.431089160000000193e-01,9.431089160000000193e-01,9.431089160000000193e-01
2.681342499999999962e+00,7.409161370000000302e-01,9.442721139999999957e-01,9.442721139999999957e-01,9.442721139999999957e-01,9.442721139999999957e-01
2.682342499999999852e+00,7.408900440000000254e-01,9.454176050000000497e-01,9.454176050000000497e-01,9.454176050000000497e-01,9.454176050000000497e-01
2.683342500000000186e+00,7.408643110000000531e-01,9.465454049999999508e-01,9.465454049999999508e-01,9.465454049999999508e-01,9.465454049999999508e-01
2.684342500000000076e+00,7.408389389999999741e-01,9.476546780000000281e-01,9.476546780000000281e-01,9.476546780000000281e-01,9.476546780000000281e-01
2.685342499999999966e+00,7.408139280000000104e-01,9.487479039999999753e-01,9.487479039999999753e-01,9.487479039999999753e-01,9.487479039999999753e-01
2.686342500000000300e+00,7.407892809999999661e-01,9.498228520000000508e-01,9.498228520000000508e-01,9.498228520000000508e-01,9.498228520000000508e-01
2.687342499999999745e+00,7.407649960000000089e-01,9.508800649999999965e-01,9.508800649999999965e-01,9.508800649999999965e-01,9.508800649999999965e-01
2.688342500000000079e+00,7.407410770000000255e-01,9.519196890000000133e-01,9.519196890000000133e-01,9.519196890000000133e-01,9.519196890000000133e-01
2.689342499999999969e+00,7.407175219999999616e-01,9.529417489999999491e-01,9.529417489999999491e-01,9.529417489999999491e-01,9.529417489999999491e-01
2.690342499999999859e+00,7.406943350000000370e-01,9.539462640000000437e-01,9.539462640000000437e-01,9.539462640000000437e-01,9.539462640000000437e-01
2.691342499999999749e+00,7.406715139999999753e-01,9.549332590000000343e-01,9.549332590000000343e-01,9.549332590000000343e-01,9.549332590000000343e-01
2.692342500000000083e+00,7.406490620000000247e-01,9.559020440000000063e-01,9.559020440000000063e-01,9.559020440000000063e-01,9.559020440000000063e-01
2.693342500000000417e+00,7.406269789999999631e-01,9.568547149999999668e-01,9.568547149999999668e-01,9.568547149999999668e-01,9.568547149999999668e-01
2.694342499999999863e+00,7.406052659999999843e-01,9.577887240000000357e-01,9.577887240000000357e-01,9.577887240000000357e-01,9.577887240000000357e-01
2.695342500000000197e+00,7.405839239999999490e-01,9.587065070000000411e-01,9.587065070000000411e-01,9.587065070000000411e-01,9.587065070000000411e-01
2.696342500000000086e+00,7.405629540000000510e-01,9.596063989999999988e-01,9.596063989999999988e-01,9.596063989999999988e-01,9.596063989999999988e-01
2.697342499999999976e+00,7.405423570000000399e-01,9.604888470000000344e-01,9.604888470000000344e-01,9.604888470000000344e-01,9.604888470000000344e-01
2.698342499999999866e+00,7.405221320000000551e-01,9.613539789999999696e-01,9.613539789999999696e-01,9.613539789999999696e-01,9.613539789999999696e-01
2.699342500000000200e+00,7.405022820000000117e-01,9.622018239999999834e-01,9.622018239999999834e-01,9.622018239999999834e-01,9.622018239999999834e-01
2.700342499999999646e+00,7.404828070000000206e-01,9.630324120000000043e-01,9.630324120000000043e-01,9.630324120000000043e-01,9.630324120000000043e-01
2.701342499999999980e+00,7.404637069999999710e-01,9.638457740000000440e-01,9.638457740000000440e-01,9.638457740000000440e-01,9.638457740000000440e-01
2.702342500000000314e+00,7.404449840000000282e-01,9.646419410000000028e-01,9.646419410000000028e-01,9.646419410000000028e-01,9.646419410000000028e-01
2.703342499999999760e+00,7.404266390000000531e-01,9.654209459999999465e-01,9.654209459999999465e-01,9.654209459999999465e-01,9.654209459999999465e-01
