time_ms,vin,vout1,vout2,vout3,vout4
7.232799999999999230e-01,7.401405989999999546e-01,9.845783150000000372e-01,9.846603229999999485e-01,9.846619840000000456e-01,9.845774579999999609e-01
7.242800000000000349e-01,7.401302950000000491e-01,9.849985369999999518e-01,9.850804669999999597e-01,9.850821269999999741e-01,9.849976809999999583e-01
7.252800000000000358e-01,7.401203800000000221e-01,9.854025189999999768e-01,9.854843739999999963e-01,9.854860319999999563e-01,9.854016629999999832e-01
7.262800000000000367e-01,7.401108549999999564e-01,9.857902870000000428e-01,9.858720699999999892e-01,9.858737269999999775e-01,9.857894329999999927e-01
7.272799999999999265e-01,7.401017210000000457e-01,9.861618699999999960e-01,9.862435830000000347e-01,9.862452390000000513e-01,9.861610159999999459e-01
7.282800000000000384e-01,7.400929769999999852e-01,9.865172930000000173e-01,9.865989400000000353e-01,9.866005939999999974e-01,9.865164389999999672e-01
7.292800000000000393e-01,7.400846239999999687e-01,9.868565809999999550e-01,9.869381640000000067e-01,9.869398169999999970e-01,9.868557279999999876e-01
7.302800000000000402e-01,7.400766629999999680e-01,9.871797589999999900e-01,9.872612819999999623e-01,9.872629330000000092e-01,9.871789069999999944e-01
7.312799999999999301e-01,7.400690939999999829e-01,9.874868500000000271e-01,9.875683149999999744e-01,9.875699650000000496e-01,9.874859990000000032e-01
7.322799999999999310e-01,7.400619170000000135e-01,9.877779690000000334e-01,9.878593789999999819e-01,9.878610279999999744e-01,9.877771189999999812e-01
7.332800000000000429e-01,7.400551319999999489e-01,9.880528699999999720e-01,9.881342279999999478e-01,9.881358759999999686e-01,9.880520200000000308e-01
7.342800000000000438e-01,7.400487399999999827e-01,9.883118929999999969e-01,9.883932010000000545e-01,9.883948479999999925e-01,9.883110429999999447e-01
7.352800000000000447e-01,7.400427400000000322e-01,9.885548499999999850e-01,9.886361110000000396e-01,9.886377570000000059e-01,9.885540000000000438e-01
7.362799999999999345e-01,7.400371340000000409e-01,9.887817530000000410e-01,9.888629719999999512e-01,9.888646169999999458e-01,9.887809050000000433e-01
7.372799999999999354e-01,7.400319210000000369e-01,9.889927979999999508e-01,9.890739750000000496e-01,9.890756200000000442e-01,9.889919489999999813e-01
7.382800000000000473e-01,7.400271010000000205e-01,9.891878039999999483e-01,9.892689439999999834e-01,9.892705880000000063e-01,9.891869559999999506e-01
7.392800000000000482e-01,7.400226749999999631e-01,9.893669099999999883e-01,9.894480159999999858e-01,9.894496590000000369e-01,9.893660619999999906e-01
7.402799999999999381e-01,7.400186429999999760e-01,9.895301269999999816e-01,9.896112019999999676e-01,9.896128440000000470e-01,9.895292799999999556e-01
7.412799999999999390e-01,7.400150060000000307e-01,9.896774010000000121e-01,9.897584470000000412e-01,9.897600890000000096e-01,9.896765539999999861e-01
7.422800000000000509e-01,7.400117619999999619e-01,9.898087500000000150e-01,9.898897709999999739e-01,9.898914119999999706e-01,9.898079039999999607e-01
7.432800000000000518e-01,7.400089130000000459e-01,9.899242480000000066e-01,9.900052459999999499e-01,9.900068869999999466e-01,9.899234009999999806e-01
7.442800000000000527e-01,7.400064579999999781e-01,9.900238380000000449e-01,9.901048169999999704e-01,9.901064569999999954e-01,9.900229919999999906e-01
7.452799999999999425e-01,7.400043969999999804e-01,9.901075660000000500e-01,9.901885289999999840e-01,9.901901690000000089e-01,9.901067199999999957e-01
7.462799999999999434e-01,7.400027310000000247e-01,9.901754289999999958e-01,9.902563789999999644e-01,9.902580180000000176e-01,9.901745840000000243e-01
7.472800000000000553e-01,7.400014599999999998e-01,9.902274309999999913e-01,9.903083700000000489e-01,9.903100089999999911e-01,9.902265850000000480e-01
7.482800000000000562e-01,7.400005840000000168e-01,9.902635760000000342e-01,9.903445079999999567e-01,9.903461470000000100e-01,9.902627299999999799e-01
7.492799999999999461e-01,7.400001019999999929e-01,9.902838640000000137e-01,9.903647920000000493e-01,9.903664309999999915e-01,9.902830179999999594e-01
7.502799999999999470e-01,7.400000150000000110e-01,9.902883000000000102e-01,9.903692269999999631e-01,9.903708660000000163e-01,9.902874539999999559e-01
7.512799999999999478e-01,7.400003229999999599e-01,9.902768830000000522e-01,9.903578119999999485e-01,9.903594519999999735e-01,9.902760379999999696e-01
7.522800000000000598e-01,7.400010259999999507e-01,9.902496149999999719e-01,9.903305489999999489e-01,9.903321880000000021e-01,9.902487690000000287e-01
7.532800000000000606e-01,7.400021239999999834e-01,9.902064889999999675e-01,9.902874310000000513e-01,9.902890709999999652e-01,9.902056430000000242e-01
7.542799999999999505e-01,7.400036159999999752e-01,9.901475100000000085e-01,9.902284630000000032e-01,9.902301030000000281e-01,9.901466639999999542e-01
7.552799999999999514e-01,7.400055020000000372e-01,9.900726600000000488e-01,9.901536269999999806e-01,9.901552679999999773e-01,9.900718139999999945e-01
7.562800000000000633e-01,7.400077840000000018e-01,9.899819539999999973e-01,9.900629380000000035e-01,9.900645790000000002e-01,9.899811069999999713e-01
7.572800000000000642e-01,7.400104600000000366e-01,9.898753550000000123e-01,9.899563599999999797e-01,9.899580009999999763e-01,9.898745089999999580e-01
7.582799999999999541e-01,7.400135300000000305e-01,9.897528799999999460e-01,9.898339080000000401e-01,9.898355500000000085e-01,9.897520330000000310e-01
7.592799999999999550e-01,7.400169939999999835e-01,9.896145130000000290e-01,9.896955680000000255e-01,9.896972099999999939e-01,9.896136660000000029e-01
7.602799999999999558e-01,7.400208529999999785e-01,9.894602430000000171e-01,9.895413269999999706e-01,9.895429700000000217e-01,9.894593959999999910e-01
7.612800000000000678e-01,7.400251049999999609e-01,9.892900580000000277e-01,9.893711750000000471e-01,9.893728179999999872e-01,9.892892100000000299e-01
7.622800000000000686e-01,7.400297519999999851e-01,9.891039449999999844e-01,9.891850979999999849e-01,9.891867420000000077e-01,9.891030969999999867e-01
7.632799999999999585e-01,7.400347919999999968e-01,9.889019359999999814e-01,9.889831270000000174e-01,9.889847720000000120e-01,9.889010879999999837e-01
7.642799999999999594e-01,7.400402249999999960e-01,9.886838850000000400e-01,9.887651170000000267e-01,9.887667620000000213e-01,9.886830359999999596e-01
7.652800000000000713e-01,7.400460509999999825e-01,9.884499549999999912e-01,9.885312320000000375e-01,9.885328789999999755e-01,9.884491060000000218e-01
7.662800000000000722e-01,7.400522710000000393e-01,9.881999270000000335e-01,9.882812509999999717e-01,9.882828989999999925e-01,9.881990779999999530e-01
7.672799999999999621e-01,7.400588830000000007e-01,9.879339369999999843e-01,9.880153109999999517e-01,9.880169600000000552e-01,9.879330870000000431e-01
7.682799999999999629e-01,7.400658879999999495e-01,9.876519259999999578e-01,9.877333539999999523e-01,9.877350029999999448e-01,9.876510750000000449e-01
7.692799999999999638e-01,7.400732850000000251e-01,9.873538659999999689e-01,9.874353500000000450e-01,9.874370009999999809e-01,9.873530149999999450e-01
7.702800000000000757e-01,7.400810730000000337e-01,9.870397359999999454e-01,9.871212790000000181e-01,9.871229299999999540e-01,9.870388839999999497e-01
7.712799999999999656e-01,7.400892540000000297e-01,9.867095129999999825e-01,9.867911169999999954e-01,9.867927709999999575e-01,9.867086600000000152e-01
7.722799999999999665e-01,7.400978249999999870e-01,9.863633040000000518e-01,9.864449720000000310e-01,9.864466269999999648e-01,9.863624500000000017e-01
7.732799999999999674e-01,7.401067879999999599e-01,9.860007079999999480e-01,9.860824440000000024e-01,9.860841000000000189e-01,9.859998540000000089e-01
7.742799999999999683e-01,7.401161410000000052e-01,9.856221990000000321e-01,9.857040059999999659e-01,9.857056629999999542e-01,9.856213440000000103e-01
7.752800000000000802e-01,7.401258840000000117e-01,9.852273910000000079e-01,9.853092709999999865e-01,9.853109300000000292e-01,9.852265350000000144e-01
7.762799999999999701e-01,7.401360169999999794e-01,9.848161650000000211e-01,9.848981199999999880e-01,9.848997800000000025e-01,9.848153079999999449e-01
7.772799999999999709e-01,7.401465400000000194e-01,9.843890320000000527e-01,9.844710660000000058e-01,9.844727279999999636e-01,9.843881749999999764e-01
7.782799999999999718e-01,7.401574509999999663e-01,9.839452789999999505e-01,9.840273940000000552e-01,9.840290579999999565e-01,9.839444210000000135e-01
7.792800000000000837e-01,7.401687510000000136e-01,9.834855869999999944e-01,9.835677860000000550e-01,9.835694520000000107e-01,9.834847289999999465e-01
7.802799999999999736e-01,7.401804389999999678e-01,9.830091650000000181e-01,9.830914499999999778e-01,9.830931179999999880e-01,9.830083050000000267e-01
7.812799999999999745e-01,7.401925150000000508e-01,9.825167959999999701e-01,9.825991699999999662e-01,9.826008389999999482e-01,9.825159350000000069e-01
7.822799999999999754e-01,7.402049779999999579e-01,9.820078479999999610e-01,9.820903140000000198e-01,9.820919839999999734e-01,9.820069860000000261e-01
7.832799999999999763e-01,7.402178280000000221e-01,9.814821519999999966e-01,9.815647119999999504e-01,9.815663850000000412e-01,9.814812889999999790e-01
7.842800000000000882e-01,7.402310640000000497e-01,9.809402289999999969e-01,9.810228850000000111e-01,9.810245600000000454e-01,9.809393650000000076e-01
7.852799999999999780e-01,7.402446849999999579e-01,9.803821590000000308e-01,9.804649149999999924e-01,9.804665919999999701e-01,9.803812939999999587e-01
7.862799999999999789e-01,7.402586920000000514e-01,9.798069560000000067e-01,9.798898129999999984e-01,9.798914920000000306e-01,9.798060899999999629e-01
7.872799999999999798e-01,7.402730830000000539e-01,9.792154250000000282e-01,9.792983859999999652e-01,9.793000659999999691e-01,9.792145570000000410e-01
7.882799999999999807e-01,7.402878579999999653e-01,9.786073339999999954e-01,9.786904020000000148e-01,9.786920850000000449e-01,9.786064660000000082e-01
7.892799999999999816e-01,7.403030170000000076e-01,9.779829909999999682e-01,9.780661659999999591e-01,9.780678520000000153e-01,9.779821210000000375e-01
7.902799999999999825e-01,7.403185589999999872e-01,9.773412420000000544e-01,9.774245289999999864e-01,9.774262169999999861e-01,9.773403720000000128e-01
7.912799999999999834e-01,7.403344819999999604e-01,9.766830779999999823e-01,9.767664769999999663e-01,9.767681670000000205e-01,9.766822059999999972e-01
7.922799999999999843e-01,7.403507879999999819e-01,9.760082199999999819e-01,9.760917350000000159e-01,9.760934270000000135e-01,9.760073470000000251e-01
7.932800000000000962e-01,7.403674740000000254e-01,9.753170370000000533e-01,9.754006699999999697e-01,9.754023640000000217e-01,9.753161630000000137e-01
7.942799999999999860e-01,7.403845399999999799e-01,9.746086440000000239e-01,9.746923969999999882e-01,9.746940939999999554e-01,9.746077690000000127e-01
7.952799999999999869e-01,7.404019859999999564e-01,9.738828400000000274e-01,9.739667130000000395e-01,9.739684119999999501e-01,9.738819629999999616e-01
7.962799999999999878e-01,7.404198109999999833e-01,9.731405680000000391e-01,9.732245649999999859e-01,9.732262670000000337e-01,9.731396900000000016e-01
7.972799999999999887e-01,7.404380139999999777e-01,9.723814309999999628e-01,9.724655540000000098e-01,9.724672580000000011e-01,9.723805519999999536e-01
7.982799999999999896e-01,7.404565950000000507e-01,9.716058779999999784e-01,9.716901279999999863e-01,9.716918350000000038e-01,9.716049970000000258e-01
7.992799999999999905e-01,7.404755530000000086e-01,9.708122700000000327e-01,9.708966489999999450e-01,9.708983589999999886e-01,9.708113879999999973e-01
8.002799999999999914e-01,7.404948860000000188e-01,9.700020419999999532e-01,9.700865520000000464e-01,9.700882640000000334e-01,9.700011579999999745e-01
8.012799999999999923e-01,7.405145950000000532e-01,9.691754289999999772e-01,9.692600719999999725e-01,9.692617879999999575e-01,9.691745440000000267e-01
8.022800000000001042e-01,7.405346779999999463e-01,9.683311770000000429e-01,9.684159540000000232e-01,9.684176719999999516e-01,9.683302900000000379e-01
8.032799999999999940e-01,7.405551350000000310e-01,9.674690390000000306e-01,9.675539520000000504e-01,9.675556730000000050e-01,9.674681510000000539e-01
8.042799999999999949e-01,7.405759640000000310e-01,9.665902830000000501e-01,9.666753340000000527e-01,9.666770580000000335e-01,9.665893939999999906e-01
8.052799999999999958e-01,7.405971660000000290e-01,9.656943930000000398e-01,9.657795839999999687e-01,9.657813100000000039e-01,9.656935030000000086e-01
8.062799999999999967e-01,7.406187389999999704e-01,9.647819570000000233e-01,9.648672889999999613e-01,9.648690180000000227e-01,9.647810650000000487e-01
8.072799999999999976e-01,7.406406829999999664e-01,9.638508850000000461e-01,9.639363589999999649e-01,9.639380910000000524e-01,9.638499919999999888e-01
8.082799999999999985e-01,7.406629949999999907e-01,9.629037830000000131e-01,9.629893999999999954e-01,9.629911349999999981e-01,9.629028870000000406e-01
8.092799999999999994e-01,7.406856769999999868e-01,9.619387820000000477e-01,9.620245440000000370e-01,9.620262819999999548e-01,9.619378849999999925e-01
8.102800000000000002e-01,7.407087260000000395e-01,9.609555010000000452e-01,9.610414090000000131e-01,9.610431499999999572e-01,9.609546030000000183e-01
8.112800000000000011e-01,7.407321420000000378e-01,9.599554890000000507e-01,9.600415439999999689e-01,9.600432880000000502e-01,9.599545889999999693e-01
8.122800000000000020e-01,7.407559240000000100e-01,9.589389649999999765e-01,9.590251690000000107e-01,9.590269160000000070e-01,9.589380640000000344e-01
8.132800000000000029e-01,7.407800700000000127e-01,9.579033940000000191e-01,9.579897469999999471e-01,9.579914969999999697e-01,9.579024910000000226e-01
8.142800000000000038e-01,7.408045810000000175e-01,9.568509389999999559e-01,9.569374409999999997e-01,9.569391940000000485e-01,9.568500340000000159e-01
8.152800000000000047e-01,7.408294549999999701e-01,9.557810690000000386e-01,9.558677220000000307e-01,9.558694789999999664e-01,9.557801620000000442e-01
8.162800000000000056e-01,7.408546910000000096e-01,9.546936369999999838e-01,9.547804420000000070e-01,9.547822019999999688e-01,9.546927280000000460e-01
8.172800000000000065e-01,7.408802880000000535e-01,9.535886169999999717e-01,9.536755759999999693e-01,9.536773389999999573e-01,9.535877080000000339e-01
8.182800000000000074e-01,7.409062440000000471e-01,9.524659909999999563e-01,9.525531029999999566e-01,9.525548689999999707e-01,9.524650799999999640e-01
8.192800000000000082e-01,7.409325599999999623e-01,9.513257360000000329e-01,9.514130029999999794e-01,9.514147720000000197e-01,9.513248229999999861e-01
8.202799999999998981e-01,7.409592339999999666e-01,9.501678310000000183e-01,9.502552520000000502e-01,9.502570240000000057e-01,9.501669169999999998e-01
8.212800000000000100e-01,7.409862649999999773e-01,9.489932460000000125e-01,9.490808229999999623e-01,9.490825980000000550e-01,9.489923300000000506e-01
8.222800000000000109e-01,7.410136520000000226e-01,9.477991110000000274e-01,9.478868430000000345e-01,9.478886220000000140e-01,9.477981930000000110e-01
8.232800000000000118e-01,7.410413930000000482e-01,9.465890340000000513e-01,9.466769219999999763e-01,9.466787039999999820e-01,9.465881139999999805e-01
8.242800000000000127e-01,7.410694880000000540e-01,9.453594579999999858e-01,9.454475020000000507e-01,9.454492869999999716e-01,9.453585370000000543e-01
8.252800000000000136e-01,7.410979359999999572e-01,9.441129080000000284e-01,9.442011080000000112e-01,9.442028959999999582e-01,9.441119850000000424e-01
8.262800000000000145e-01,7.411267350000000365e-01,9.428487570000000373e-01,9.429371140000000207e-01,9.429389049999999939e-01,9.428478319999999968e-01
8.272800000000000153e-01,7.411558839999999870e-01,9.415668470000000401e-01,9.416553610000000241e-01,9.416571550000000235e-01,9.415659210000000279e-01
8.282800000000000162e-01,7.411853819999999482e-01,9.402671710000000127e-01,9.403558410000000256e-01,9.403576390000000229e-01,9.402662429999999461e-01
8.292799999999999061e-01,7.412152290000000310e-01,9.389497279999999835e-01,9.390385540000000253e-01,9.390403550000000488e-01,9.389487979999999734e-01
8.302800000000000180e-01,7.412454219999999872e-01,9.376145139999999545e-01,9.377034969999999969e-01,9.377053010000000466e-01,9.376135820000000010e-01
8.312800000000000189e-01,7.412759610000000388e-01,9.362615269999999823e-01,9.363506660000000537e-01,9.363524739999999902e-01,9.362605939999999460e-01
8.322800000000000198e-01,7.413068440000000203e-01,9.348907680000000386e-01,9.349800630000000279e-01,9.349818739999999906e-01,9.348898329999999479e-01
8.332800000000000207e-01,7.413380710000000429e-01,9.335022389999999559e-01,9.335916899999999741e-01,9.335935039999999630e-01,9.335013030000000045e-01
8.342799999999999105e-01,7.413696389999999692e-01,9.320959450000000368e-01,9.321855510000000011e-01,9.321873680000000162e-01,9.320950070000000309e-01
8.352800000000000225e-01,7.414015489999999931e-01,9.306718929999999723e-01,9.307616539999999938e-01,9.307634740000000351e-01,9.306709539999999947e-01
8.362800000000000233e-01,7.414337970000000055e-01,9.292300930000000347e-01,9.293200069999999480e-01,9.293218300000000154e-01,9.292291510000000310e-01
8.372800000000000242e-01,7.414663839999999784e-01,9.277705550000000523e-01,9.278606219999999682e-01,9.278624490000000335e-01,9.277696119999999658e-01
8.382799999999999141e-01,7.414993079999999681e-01,9.262932940000000448e-01,9.263835139999999635e-01,9.263853429999999722e-01,9.262923490000000148e-01
8.392800000000000260e-01,7.415325670000000313e-01,9.247995249999999556e-01,9.248898979999999881e-01,9.248917300000000230e-01,9.247985789999999540e-01
8.402800000000000269e-01,7.415661609999999460e-01,9.232870239999999562e-01,9.233775469999999652e-01,9.233793829999999980e-01,9.232860760000000111e-01
8.412800000000000278e-01,7.416000870000000189e-01,9.217554810000000431e-01,9.218461529999999460e-01,9.218479910000000332e-01,9.217545310000000436e-01
8.422800000000000287e-01,7.416343450000000281e-01,9.202073659999999711e-01,9.202981860000000180e-01,9.203000279999999922e-01,9.202064149999999998e-01
8.432799999999999185e-01,7.416689340000000019e-01,9.186418100000000031e-01,9.187327770000000005e-01,9.187346220000000008e-01,9.186408569999999774e-01
8.442800000000000304e-01,7.417038510000000251e-01,9.170598760000000516e-01,9.171509909999999710e-01,9.171528380000000258e-01,9.170589209999999714e-01
8.452800000000000313e-01,7.417390959999999867e-01,9.154580949999999717e-01,9.155493540000000374e-01,9.155512049999999791e-01,9.154571390000000308e-01
8.462800000000000322e-01,7.417746670000000542e-01,9.138396989999999498e-01,9.139311009999999680e-01,9.139329550000000468e-01,9.138387409999999544e-01
8.472799999999999221e-01,7.418105619999999512e-01,9.122052250000000084e-01,9.122967709999999508e-01,9.122986279999999448e-01,9.122042660000000414e-01
8.482799999999999230e-01,7.418467810000000107e-01,9.105522390000000410e-01,9.106439259999999924e-01,9.106457850000000409e-01,9.105512789999999912e-01
8.492800000000000349e-01,7.418833219999999562e-01,9.088804609999999728e-01,9.089722860000000182e-01,9.089741479999999818e-01,9.088794989999999796e-01
8.502800000000000358e-01,7.419201829999999553e-01,9.071924190000000277e-01,9.072843809999999731e-01,9.072862459999999629e-01,9.071914559999999517e-01
8.512800000000000367e-01,7.419573640000000081e-01,9.054872569999999898e-01,9.055793540000000030e-01,9.055812220000000190e-01,9.054862919999999704e-01
8.522799999999999265e-01,7.419948610000000055e-01,9.037648379999999593e-01,9.038570689999999574e-01,9.038589399999999996e-01,9.037638719999999681e-01
8.532800000000000384e-01,7.420326750000000304e-01,9.020252250000000416e-01,9.021175879999999703e-01,9.021194609999999559e-01,9.020242569999999960e-01
8.542800000000000393e-01,7.420708040000000283e-01,9.002684810000000093e-01,9.003609740000000361e-01,9.003628510000000196e-01,9.002675119999999920e-01
8.552800000000000402e-01,7.421092449999999729e-01,8.984946700000000508e-01,8.985872919999999819e-01,8.985891700000000482e-01,8.984936999999999507e-01
8.562799999999999301e-01,7.421479979999999754e-01,8.967038569999999931e-01,8.967966040000000527e-01,8.967984860000000058e-01,8.967028849999999496e-01
8.572799999999999310e-01,7.421870609999999813e-01,8.948961100000000224e-01,8.949889810000000168e-01,8.949908650000000243e-01,8.948951360000000355e-01
8.582800000000000429e-01,7.422264320000000470e-01,8.930714990000000464e-01,8.931644920000000321e-01,8.931663779999999830e-01,8.930705249999999484e-01
8.592800000000000438e-01,7.422661099999999790e-01,8.912301000000000251e-01,8.913232119999999759e-01,8.913251009999999530e-01,8.912291239999999837e-01
8.602800000000000447e-01,7.423060940000000274e-01,8.893731299999999562e-01,8.894663609999999832e-01,8.894682520000000148e-01,8.893721530000000541e-01
8.612799999999999345e-01,7.423463810000000551e-01,8.874973929999999678e-01,8.875907360000000468e-01,8.875926299999999936e-01,8.874964140000000112e-01
8.622799999999999354e-01,7.423869699999999794e-01,8.856059459999999772e-01,8.856994009999999973e-01,8.857012969999999985e-01,8.856049660000000490e-01
8.632800000000000473e-01,7.424278600000000505e-01,8.836982110000000112e-01,8.837917770000000006e-01,8.837936749999999453e-01,8.836972300000000002e-01
8.642800000000000482e-01,7.424690489999999921e-01,8.817741040000000030e-01,8.818677759999999921e-01,8.818696769999999630e-01,8.817731220000000203e-01
8.652799999999999381e-01,7.425105349999999715e-01,8.798337149999999607e-01,8.799274919999999778e-01,8.799293950000000031e-01,8.798327320000000062e-01
8.662799999999999390e-01,7.425523170000000173e-01,8.778771480000000516e-01,8.779710259999999877e-01,8.779729309999999565e-01,8.778761640000000144e-01
8.672800000000000509e-01,7.425943929999999638e-01,8.759045020000000292e-01,8.759984800000000238e-01,8.760003870000000470e-01,8.759035170000000203e-01
8.682800000000000518e-01,7.426367609999999786e-01,8.739158820000000327e-01,8.740099550000000050e-01,8.740118639999999717e-01,8.739148949999999694e-01
8.692800000000000527e-01,7.426794199999999790e-01,8.719123850000000120e-01,8.720065540000000448e-01,8.720084649999999549e-01,8.719113979999999486e-01
8.702799999999999425e-01,7.427223680000000217e-01,8.698912690000000225e-01,8.699855269999999807e-01,8.699874389999999735e-01,8.698902809999999874e-01
8.712799999999999434e-01,7.427656030000000520e-01,8.678552330000000037e-01,8.679495780000000549e-01,8.679514919999999911e-01,8.678542439999999969e-01
8.722800000000000553e-01,7.428091239999999873e-01,8.658047450000000422e-01,8.658991750000000209e-01,8.659010919999999834e-01,8.658037549999999527e-01
8.732800000000000562e-01,7.428529289999999952e-01,8.637371050000000050e-01,8.638316150000000526e-01,8.638335329999999868e-01,8.637361129999999720e-01
8.742799999999999461e-01,7.428970160000000211e-01,8.616548469999999460e-01,8.617494350000000081e-01,8.617513549999999967e-01,8.616538550000000241e-01
8.752799999999999470e-01,7.429413830000000107e-01,8.595575669999999668e-01,8.596522300000000172e-01,8.596541509999999775e-01,8.595565739999999622e-01
8.762800000000000589e-01,7.429860289999999923e-01,8.574452479999999932e-01,8.575399830000000057e-01,8.575419050000000487e-01,8.574442540000000168e-01
8.772800000000000598e-01,7.430309520000000223e-01,8.553188200000000352e-01,8.554136239999999836e-01,8.554155479999999701e-01,8.553178249999999760e-01
8.782799999999999496e-01,7.430761500000000463e-01,8.531768969999999896e-01,8.532717669999999588e-01,8.532736920000000280e-01,8.531759020000000415e-01
8.792799999999999505e-01,7.431216210000000100e-01,8.510194819999999938e-01,8.511144120000000424e-01,8.511163390000000550e-01,8.510184859999999629e-01
8.802799999999999514e-01,7.431673640000000525e-01,8.488482619999999645e-01,8.489432500000000381e-01,8.489451780000000225e-01,8.488472649999999620e-01
8.812800000000000633e-01,7.432133770000000084e-01,8.466628099999999879e-01,8.467578529999999493e-01,8.467597820000000164e-01,8.466618129999999853e-01
8.822800000000000642e-01,7.432596569999999625e-01,8.444631510000000230e-01,8.445582449999999852e-01,8.445601750000000241e-01,8.444621530000000487e-01
8.832799999999999541e-01,7.433062040000000259e-01,8.422494369999999897e-01,8.423445800000000094e-01,8.423465110000000200e-01,8.422484390000000154e-01
8.842799999999999550e-01,7.433530149999999503e-01,8.400218259999999715e-01,8.401170129999999681e-01,8.401189449999999503e-01,8.400208279999999972e-01
8.852799999999999558e-01,7.434000880000000144e-01,8.377804739999999972e-01,8.378757009999999728e-01,8.378776340000000378e-01,8.377794750000000512e-01
8.862800000000000678e-01,7.434474220000000244e-01,8.355255379999999565e-01,8.356208029999999676e-01,8.356227370000000043e-01,8.355245390000000105e-01
8.872799999999999576e-01,7.434950150000000368e-01,8.332571810000000134e-01,8.333524789999999793e-01,8.333544130000000161e-01,8.332561809999999847e-01
8.882799999999999585e-01,7.435428640000000255e-01,8.309755650000000271e-01,8.310708930000000327e-01,8.310728280000000412e-01,8.309745649999999983e-01
8.892799999999999594e-01,7.435909680000000188e-01,8.286808589999999919e-01,8.287762130000000393e-01,8.287781480000000478e-01,8.286798579999999914e-01
8.902800000000000713e-01,7.436393260000000449e-01,8.263732310000000414e-01,8.264686070000000218e-01,8.264705430000000019e-01,8.263722300000000409e-01
8.912800000000000722e-01,7.436879339999999949e-01,8.240531800000000517e-01,8.241485760000000216e-01,8.241505129999999735e-01,8.240521779999999685e-01
8.922799999999999621e-01,7.437367919999999799e-01,8.217199440000000354e-01,8.218153540000000534e-01,8.218172900000000336e-01,8.217189419999999522e-01
8.932799999999999629e-01,7.437858960000000019e-01,8.193745479999999803e-01,8.194699690000000203e-01,8.194719059999999722e-01,8.193735469999999799e-01
8.942799999999999638e-01,7.438352470000000327e-01,8.170169859999999451e-01,8.171124140000000091e-01,8.171143509999999610e-01,8.170159839999999729e-01
8.952800000000000757e-01,7.438848399999999916e-01,8.146473880000000278e-01,8.147428190000000070e-01,8.147447559999999589e-01,8.146463859999999446e-01
8.962799999999999656e-01,7.439346749999999897e-01,8.122659389999999924e-01,8.123613689999999998e-01,8.123633059999999517e-01,8.122649370000000202e-01
8.972799999999999665e-01,7.439847490000000008e-01,8.098728280000000446e-01,8.099682529999999714e-01,8.099701910000000060e-01,8.098718259999999614e-01
8.982799999999999674e-01,7.440350610000000531e-01,8.074682439999999461e-01,8.075636619999999599e-01,8.075655990000000228e-01,8.074672429999999457e-01
8.992799999999999683e-01,7.440856089999999812e-01,8.050523809999999836e-01,8.051477860000000319e-01,8.051497229999999838e-01,8.050513799999999831e-01
9.002800000000000802e-01,7.441363899999999809e-01,8.026254329999999992e-01,8.027208209999999733e-01,8.027227580000000362e-01,8.026244319999999988e-01
9.012799999999999701e-01,7.441874019999999978e-01,8.001875960000000010e-01,8.002829639999999856e-01,8.002848999999999657e-01,8.001865950000000005e-01
9.022799999999999709e-01,7.442386439999999492e-01,7.977390699999999946e-01,7.978344130000000201e-01,7.978363490000000002e-01,7.977380680000000224e-01
9.032799999999999718e-01,7.442901130000000309e-01,7.952800549999999857e-01,7.953753700000000260e-01,7.953773050000000344e-01,7.952790539999999853e-01
9.042800000000000837e-01,7.443418080000000492e-01,7.928107540000000064e-01,7.929060369999999525e-01,7.929079709999999892e-01,7.928097530000000059e-01
9.052799999999999736e-01,7.443937259999999778e-01,7.903313730000000037e-01,7.904266199999999687e-01,7.904285540000000054e-01,7.903303729999999749e-01
9.062799999999999745e-01,7.444458649999999844e-01,7.878421199999999791e-01,7.879373259999999934e-01,7.879392589999999474e-01,7.878411199999999504e-01
9.072799999999999754e-01,7.444982239999999862e-01,7.853432030000000452e-01,7.854383640000000000e-01,7.854402969999999540e-01,7.853422030000000165e-01
9.082799999999999763e-01,7.445507999999999571e-01,7.828348339999999794e-01,7.829299459999999877e-01,7.829318779999999700e-01,7.828338339999999507e-01
9.092800000000000882e-01,7.446035909999999536e-01,7.803172250000000032e-01,7.804122850000000389e-01,7.804142149999999667e-01,7.803162259999999462e-01
9.102799999999999780e-01,7.446565950000000322e-01,7.777905910000000311e-01,7.778855949999999853e-01,7.778875240000000524e-01,7.777895929999999458e-01
9.112799999999999789e-01,7.447098089999999448e-01,7.752551500000000040e-01,7.753500930000000180e-01,7.753520210000000024e-01,7.752541520000000297e-01
9.122799999999999798e-01,7.447632330000000245e-01,7.727111190000000018e-01,7.728059969999999668e-01,7.728079230000000077e-01,7.727101219999999993e-01
9.132800000000000917e-01,7.448168640000000229e-01,7.701587180000000199e-01,7.702535270000000489e-01,7.702554520000000071e-01,7.701577219999999890e-01
9.142799999999999816e-01,7.448706990000000250e-01,7.675981689999999968e-01,7.676929049999999810e-01,7.676948289999999675e-01,7.675971740000000487e-01
9.152799999999999825e-01,7.449247369999999480e-01,7.650296960000000368e-01,7.651243540000000065e-01,7.651262770000000213e-01,7.650287009999999777e-01
9.162799999999999834e-01,7.449789749999999877e-01,7.624535220000000502e-01,7.625480989999999792e-01,7.625500200000000506e-01,7.624525279999999627e-01
